KG-NR;GST-NR;G;BA;NU;TIND;IND;FLAECHE;EMZ;GFN;GFT;KG-EZ;EZ #01.04.2023#
"42018";"140/66";"";3;"01";"";"*";286;;"10288/2012/42";"GFT20";"42018";708
"42018";"140/68";"";1;"01";"T";"*";27;;"1084/2015/42";"GFT10";"42018";813
"42018";"140/68";"";3;"01";"T";"*";510;;"1084/2015/42";"GFT10";"42018";813
"42018";"140/69";"G";6;"01";"";"*";130;;"10288/2012/42";"GFT20";"42018";904
"42018";"140/70";"";6;"01";"";"*";432;;"10288/2012/42";"GFT20";"42018";804
"42018";"140/71";"";6;"01";"";"";2176;;"10288/2012/42";"GFT20";"42018";804
"42018";"140/72";"";3;"01";"";"*";114;;"10288/2012/42";"GFT20";"42018";888
"42018";"140/73";"";6;"01";"";"";928;;"10288/2012/42";"GFT20";"42018";804
"42018";"140/75";"G";1;"01";"T";"*";43;;"493/2022/42";"GFT20";"42018";849
"42018";"140/75";"G";3;"01";"T";"*";87;;"493/2022/42";"GFT20";"42018";849
"42018";"140/76";"G";1;"01";"T";"*";39;;"10288/2012/42";"GFT20";"42018";850
"42018";"140/76";"G";3;"01";"T";"*";205;;"10288/2012/42";"GFT20";"42018";850
"42018";"140/77";"G";6;"01";"";"*";1428;;"493/2022/42";"GFT20";"42018";665
"42018";"140/78";"G";3;"01";"";"*";188;;"10288/2012/42";"GFT20";"42018";804
"42018";"140/79";"G";6;"01";"T";"*";1532;;"285/2014/42";"GFT20";"42018";804
"42018";"140/79";"G";8;"04";"T";"*";399;;"285/2014/42";"GFT20";"42018";804
"42018";"140/80";"G";6;"01";"T";"*";754;;"262/2018/42";"GFT1";"42018";804
"42018";"140/80";"G";8;"01";"T";"*";146;;"262/2018/42";"GFT1";"42018";804
"42018";"140/81";"";6;"01";"";"";30094;;"10288/2012/42";"GFT20";"42018";804
"42018";"140/82";"";6;"01";"";"";23795;;"262/2018/42";"GFT1";"42018";804
"42018";"140/83";"G";1;"01";"T";"*";10;;"10288/2012/42";"GFT20";"42018";256
"42018";"140/83";"G";2;"01";"T";"*";399;88;"10288/2012/42";"GFT20";"42018";256
"42018";"140/84";"G";2;"01";"";"*";57;12;"10545/2012/42";"GFT31";"42018";256
"42018";"140/85";"";6;"01";"T";"";27783;;"10288/2012/42";"GFT20";"42018";804
"42018";"140/85";"";7;"01";"T";"";2670;;"10288/2012/42";"GFT20";"42018";804
"42018";"140/85";"";8;"01";"T";"";96;;"10288/2012/42";"GFT20";"42018";804
"42018";"140/86";"";6;"01";"";"*";7853;;"10288/2012/42";"GFT20";"42018";804
"42018";"140/87";"G";1;"01";"T";"*";228;;"285/2014/42";"GFT20";"42018";943
"42018";"140/87";"G";3;"01";"T";"*";347;;"285/2014/42";"GFT20";"42018";943
"42018";"141/2";"";1;"01";"T";"";30;;"10288/2012/42";"GFT20";"42018";258
"42018";"141/2";"";3;"01";"T";"";766;;"10288/2012/42";"GFT20";"42018";258
"42018";"141/5";"";3;"01";"";"";1127;;"10288/2012/42";"GFT20";"42018";360
"42018";"142/1";"";1;"01";"T";"";30;;"1131/2016/42";"GFT20";"42018";263
"42018";"142/1";"";2;"01";"T";"";2563;693;"1131/2016/42";"GFT20";"42018";263
"42018";"142/1";"";8;"01";"T";"";173;;"1131/2016/42";"GFT20";"42018";263
"42018";"142/1";"";8;"05";"T";"";230;;"1131/2016/42";"GFT20";"42018";263
"42018";"142/2";"";1;"01";"T";"";86;;"285/2014/42";"GFT20";"42018";263
"42018";"142/2";"";3;"01";"T";"";781;;"285/2014/42";"GFT20";"42018";263
"42018";"142/3";"";7;"01";"";"*";145;;"10288/2012/42";"GFT20";"42018";887
"42018";"145/1";"";1;"01";"T";"";139;;"1131/2016/42";"GFT20";"42018";264
"42018";"145/1";"";2;"01";"T";"";3965;792;"1131/2016/42";"GFT20";"42018";264
"42018";"145/1";"";6;"01";"T";"";1078;;"1131/2016/42";"GFT20";"42018";264
"42018";"145/2";"";3;"01";"";"";150;;"10288/2012/42";"GFT20";"42018";395
"42018";"145/3";"";6;"01";"";"*";700;;"10288/2012/42";"GFT20";"42018";449
"42018";"146";"";1;"01";"T";"*";184;;"10288/2012/42";"GFT20";"42018";767
"42018";"146";"";3;"01";"T";"*";695;;"10288/2012/42";"GFT20";"42018";767
"42018";"148";"";1;"01";"T";"*";74;;"10288/2012/42";"GFT20";"42018";265
"42018";"148";"";3;"01";"T";"*";439;;"10288/2012/42";"GFT20";"42018";265
"42018";"149";"";1;"01";"T";"";23;;"285/2014/42";"GFT20";"42018";259
"42018";"149";"";3;"01";"T";"";342;;"285/2014/42";"GFT20";"42018";259
"42018";"150";"";3;"01";"";"";364;;"10288/2012/42";"GFT20";"42018";259
"42018";"151";"";1;"01";"T";"";161;;"285/2014/42";"GFT20";"42018";966
"42018";"151";"";3;"01";"T";"";1326;;"285/2014/42";"GFT20";"42018";966
"42018";"155/1";"G";1;"01";"T";"*";212;;"493/2022/42";"GFT20";"42018";491
"42018";"155/1";"G";3;"01";"T";"*";766;;"493/2022/42";"GFT20";"42018";491
"42018";"155/3";"";1;"01";"T";"*";161;;"1131/2016/42";"GFT20";"42018";564
"42018";"155/3";"";3;"01";"T";"*";489;;"1131/2016/42";"GFT20";"42018";564
"42018";"155/4";"";1;"01";"T";"*";100;;"10288/2012/42";"GFT20";"42018";565
"42018";"155/4";"";3;"01";"T";"*";582;;"10288/2012/42";"GFT20";"42018";565
"42018";"155/5";"";1;"01";"T";"*";250;;"10288/2012/42";"GFT20";"42018";566
"42018";"155/5";"";3;"01";"T";"*";939;;"10288/2012/42";"GFT20";"42018";566
"42018";"155/6";"";1;"01";"T";"*";139;;"10288/2012/42";"GFT20";"42018";567
"42018";"155/6";"";3;"01";"T";"*";573;;"10288/2012/42";"GFT20";"42018";567
"42018";"156/1";"";1;"01";"T";"";9;;"493/2022/42";"GFT20";"42018";804
"42018";"156/1";"";6;"01";"T";"";8717;;"493/2022/42";"GFT20";"42018";804
"42018";"156/1";"";8;"05";"T";"";1974;;"493/2022/42";"GFT20";"42018";804
"42018";"156/2";"";6;"01";"T";"";2113;;"493/2022/42";"GFT20";"42018";804
"42018";"156/2";"";8;"05";"T";"";16;;"493/2022/42";"GFT20";"42018";804
"42018";"156/3";"G";8;"05";"";"*";302;;"10288/2012/42";"GFT20";"42018";481
"42018";"157/1";"";1;"01";"T";"";92;;"285/2014/42";"GFT20";"42018";140
"42018";"157/1";"";2;"01";"T";"";476;;"285/2014/42";"GFT20";"42018";140
"42018";"157/2";"";1;"01";"T";"";105;;"285/2014/42";"GFT20";"42018";140
"42018";"157/2";"";2;"01";"T";"";2938;;"285/2014/42";"GFT20";"42018";140
"42018";"157/2";"";8;"01";"T";"";86;;"285/2014/42";"GFT20";"42018";140
"42018";"158/1";"";3;"01";"";"";780;;"10288/2012/42";"GFT20";"42018";137
"42018";"158/2";"";3;"01";"";"";193;;"10288/2012/42";"GFT20";"42018";137
"42018";"159/1";"";3;"01";"";"";837;;"10288/2012/42";"GFT20";"42018";136
"42018";"159/2";"";3;"01";"";"";805;;"10288/2012/42";"GFT20";"42018";151
"42018";"159/3";"";3;"01";"";"";201;;"10288/2012/42";"GFT20";"42018";135
"42018";"159/4";"";3;"01";"";"*";800;;"10288/2012/42";"GFT20";"42018";136
"42018";"159/5";"";1;"01";"T";"*";125;;"10288/2012/42";"GFT20";"42018";737
"42018";"159/5";"";3;"01";"T";"*";623;;"10288/2012/42";"GFT20";"42018";737
"42018";"159/6";"";1;"01";"T";"*";21;;"10288/2012/42";"GFT20";"42018";136
"42018";"159/6";"";3;"01";"T";"*";426;;"10288/2012/42";"GFT20";"42018";136
"42018";"160/1";"";1;"01";"T";"*";148;;"10288/2012/42";"GFT20";"42018";590
"42018";"160/1";"";3;"01";"T";"*";811;;"10288/2012/42";"GFT20";"42018";590
"42018";"160/2";"";1;"01";"T";"*";74;;"10288/2012/42";"GFT20";"42018";469
"42018";"160/2";"";3;"01";"T";"*";439;;"10288/2012/42";"GFT20";"42018";469
"42018";"160/3";"";3;"01";"";"";182;;"10288/2012/42";"GFT20";"42018";374
"42018";"163";"";1;"01";"T";"";231;;"493/2022/42";"GFT20";"42018";898
"42018";"163";"";2;"01";"T";"";6250;1500;"493/2022/42";"GFT20";"42018";898
"42018";"165/1";"";2;"01";"T";"";1856;305;"1131/2016/42";"GFT20";"42018";240
"42018";"165/1";"";6;"01";"T";"";1571;;"1131/2016/42";"GFT20";"42018";240
"42018";"165/2";"";3;"01";"";"";83;;"10288/2012/42";"GFT20";"42018";804
"42018";"165/3";"G";1;"01";"T";"*";126;;"285/2014/42";"GFT20";"42018";855
"42018";"165/3";"G";3;"01";"T";"*";526;;"285/2014/42";"GFT20";"42018";855
"42018";"166/1";"G";2;"01";"";"*";196;33;"10545/2012/42";"GFT31";"42018";677
"42018";"166/2";"";1;"01";"T";"";73;;"493/2022/42";"GFT20";"42018";397
"42018";"166/2";"";2;"01";"T";"";2030;330;"493/2022/42";"GFT20";"42018";397
"42018";"167/1";"";1;"01";"T";"*";14;;"285/2014/42";"GFT20";"42018";677
"42018";"167/1";"";2;"01";"T";"*";1276;;"285/2014/42";"GFT20";"42018";677
"42018";"167/1";"";6;"01";"T";"*";1570;;"285/2014/42";"GFT20";"42018";677
"42018";"167/2";"";1;"01";"T";"";25;;"1131/2016/42";"GFT20";"42018";240
"42018";"167/2";"";2;"01";"T";"";983;166;"1131/2016/42";"GFT20";"42018";240
"42018";"167/3";"";6;"01";"";"";1256;;"285/2014/42";"GFT20";"42018";444
"42018";"168/1";"";1;"01";"T";"";602;;"10288/2012/42";"GFT20";"42018";692
"42018";"168/1";"";3;"01";"T";"";512;;"10288/2012/42";"GFT20";"42018";692
"42018";"168/2";"";3;"01";"";"";1112;;"10288/2012/42";"GFT20";"42018";611
"42018";"170/1";"";1;"01";"T";"";21;;"10545/2012/42";"GFT31";"42018";245
"42018";"170/1";"";2;"01";"T";"";1680;296;"10545/2012/42";"GFT31";"42018";245
"42018";"170/2";"";1;"01";"T";"";151;;"325/2014/42";"GFT1";"42018";763
"42018";"170/2";"";8;"01";"T";"";92;;"325/2014/42";"GFT1";"42018";763
"42018";"170/2";"";8;"04";"T";"";1187;;"325/2014/42";"GFT1";"42018";763
"42018";"170/3";"";1;"01";"T";"*";1203;;"10288/2012/42";"GFT20";"42018";763
"42018";"170/3";"";3;"01";"T";"*";2189;;"10288/2012/42";"GFT20";"42018";763
"42018";"170/3";"";8;"01";"T";"*";156;;"10288/2012/42";"GFT20";"42018";763
"42018";"171";"G";1;"01";"T";"*";113;;"10288/2012/42";"GFT20";"42018";244
"42018";"171";"G";3;"01";"T";"*";475;;"10288/2012/42";"GFT20";"42018";244
"42018";"172/1";"";1;"01";"T";"";400;;"409/2019/42";"GFT1";"42018";245
"42018";"172/1";"";2;"01";"T";"";25995;6008;"409/2019/42";"GFT1";"42018";245
"42018";"172/1";"";8;"01";"T";"";1847;;"409/2019/42";"GFT1";"42018";245
"42018";"172/2";"G";1;"01";"T";"*";199;;"285/2014/42";"GFT20";"42018";945
"42018";"172/2";"G";3;"01";"T";"*";589;;"285/2014/42";"GFT20";"42018";945
"42018";"172/3";"G";3;"01";"";"*";850;;"448/2019/42";"GFT16";"42018";1025
"42018";"176/1";"";6;"01";"";"";2100;;"10288/2012/42";"GFT20";"42018";245
"42018";"176/2";"";2;"01";"";"";450;72;"10545/2012/42";"GFT31";"42018";444
"42018";"180/1";"";1;"01";"T";"";337;;"1131/2016/42";"GFT20";"42018";245
"42018";"180/1";"";2;"01";"T";"";24004;5924;"1131/2016/42";"GFT20";"42018";245
"42018";"180/1";"";8;"01";"T";"";191;;"1131/2016/42";"GFT20";"42018";245
"42018";"180/1";"";8;"05";"T";"";361;;"1131/2016/42";"GFT20";"42018";245
"42018";"180/2";"";1;"01";"T";"";88;;"493/2022/42";"GFT20";"42018";363
"42018";"180/2";"";3;"01";"T";"";452;;"493/2022/42";"GFT20";"42018";363
"42018";"180/3";"";1;"01";"T";"";23;;"285/2014/42";"GFT20";"42018";444
"42018";"180/3";"";2;"01";"T";"";4012;857;"285/2014/42";"GFT20";"42018";444
"42018";"180/4";"";3;"01";"";"";620;;"10288/2012/42";"GFT20";"42018";363
"42018";"180/5";"";2;"01";"";"*";4653;1143;"10545/2012/42";"GFT31";"42018";245
"42018";"180/6";"";1;"01";"T";"*";390;;"285/2014/42";"GFT20";"42018";682
"42018";"180/6";"";3;"01";"T";"*";1281;;"285/2014/42";"GFT20";"42018";682
"42018";"180/8";"G";1;"01";"T";"*";89;;"285/2014/42";"GFT20";"42018";782
"42018";"180/8";"G";3;"01";"T";"*";458;;"285/2014/42";"GFT20";"42018";782
"42018";"180/9";"G";1;"01";"T";"*";120;;"10288/2012/42";"GFT20";"42018";806
"42018";"180/9";"G";3;"01";"T";"*";906;;"10288/2012/42";"GFT20";"42018";806
"42018";"181/1";"";1;"01";"T";"";11;;"1272/2015/42";"GFT10";"42018";245
"42018";"181/1";"";6;"01";"T";"";143227;;"1272/2015/42";"GFT10";"42018";245
"42018";"181/1";"";8;"01";"T";"";269;;"1272/2015/42";"GFT10";"42018";245
"42018";"181/2";"";8;"04";"";"";995;;"325/2014/42";"GFT1";"42018";763
"42018";"182/1";"";1;"01";"T";"";7;;"493/2022/42";"GFT20";"42018";748
"42018";"182/1";"";2;"03";"T";"";10033;1277;"493/2022/42";"GFT20";"42018";748
"42018";"182/1";"";8;"01";"T";"";52;;"493/2022/42";"GFT20";"42018";748
"42018";"182/2";"";6;"01";"T";"";9625;;"720/2020/42";"GFT1";"42018";748
"42018";"182/2";"";8;"01";"T";"";75;;"720/2020/42";"GFT1";"42018";748
"42018";"182/3";"";1;"01";"T";"";40;;"493/2022/42";"GFT20";"42018";748
"42018";"182/3";"";6;"01";"T";"";6351;;"493/2022/42";"GFT20";"42018";748
"42018";"183";"";1;"01";"T";"";10;;"10545/2012/42";"GFT31";"42018";67
"42018";"183";"";2;"01";"T";"";16219;2657;"10545/2012/42";"GFT31";"42018";67
"42018";"183";"";6;"01";"T";"";8511;;"10545/2012/42";"GFT31";"42018";67
"42018";"184";"";6;"01";"";"";1914;;"10288/2012/42";"GFT20";"42018";246
"42018";"186";"";6;"01";"T";"";19264;;"836/2015/42";"GFT9";"42018";246
"42018";"186";"";8;"01";"T";"";32;;"836/2015/42";"GFT9";"42018";246
"42018";"187";"";2;"01";"T";"";4578;1007;"10545/2012/42";"GFT31";"42018";246
"42018";"187";"";6;"01";"T";"";788;;"10545/2012/42";"GFT31";"42018";246
"42018";"188";"";2;"01";"";"";21005;5005;"836/2015/42";"GFT9";"42018";246
"42018";"190/1";"";1;"01";"T";"";417;;"493/2022/42";"GFT20";"42018";246
"42018";"190/1";"";2;"01";"T";"";8321;2039;"493/2022/42";"GFT20";"42018";246
"42018";"190/1";"";8;"01";"T";"";97;;"493/2022/42";"GFT20";"42018";246
"42018";"190/1";"";8;"05";"T";"";240;;"493/2022/42";"GFT20";"42018";246
"42018";"190/2";"";6;"01";"";"";1819;;"10288/2012/42";"GFT20";"42018";246
"42018";"193/1";"";2;"01";"T";"";18096;4338;"836/2015/42";"GFT9";"42018";248
"42018";"193/1";"";6;"01";"T";"";1338;;"836/2015/42";"GFT9";"42018";248
"42018";"193/2";"";1;"01";"T";"";54;;"1131/2016/42";"GFT20";"42018";248
"42018";"193/2";"";2;"01";"T";"";1230;386;"1131/2016/42";"GFT20";"42018";248
"42018";"194";"";1;"01";"T";"";24;;"836/2015/42";"GFT9";"42018";246
"42018";"194";"";2;"01";"T";"";3911;1252;"836/2015/42";"GFT9";"42018";246
"42018";"195";"";2;"01";"T";"";406;130;"1241/2015/42";"GFT1";"42018";246
"42018";"195";"";8;"01";"T";"";81;;"1241/2015/42";"GFT1";"42018";246
"42018";"197";"";2;"01";"";"";7312;1715;"1241/2015/42";"GFT1";"42018";354
"42018";"198";"";6;"01";"";"";8123;;"836/2015/42";"GFT9";"42018";354
"42018";"200/1";"";2;"01";"T";"";36829;10060;"507/2021/42";"GFT25";"42018";250
"42018";"200/1";"";6;"01";"T";"";225;;"507/2021/42";"GFT25";"42018";250
"42018";"200/2";"G";2;"01";"";"*";615;141;"10545/2012/42";"GFT31";"42018";250
"42018";"201/1";"G";1;"01";"T";"*";61;;"204/2021/42";"GFT14";"42018";250
"42018";"201/1";"G";2;"01";"T";"*";6504;1845;"204/2021/42";"GFT14";"42018";250
"42018";"201/1";"G";8;"01";"T";"*";127;;"204/2021/42";"GFT14";"42018";250
"42018";"201/1";"G";8;"05";"T";"*";33;;"204/2021/42";"GFT14";"42018";250
"42018";"202/1";"";2;"01";"T";"";38;6;"720/2020/42";"GFT1";"42018";250
"42018";"202/1";"";6;"01";"T";"";47504;;"720/2020/42";"GFT1";"42018";250
"42018";"202/1";"";6;"03";"T";"";75;;"720/2020/42";"GFT1";"42018";250
"42018";"202/2";"";1;"01";"T";"";139;;"1131/2016/42";"GFT20";"42018";442
"42018";"202/2";"";2;"01";"T";"";13944;2358;"1131/2016/42";"GFT20";"42018";442
"42018";"202/2";"";8;"05";"T";"";223;;"1131/2016/42";"GFT20";"42018";442
"42018";"202/3";"";6;"01";"";"";6622;;"10288/2012/42";"GFT20";"42018";442
"42018";"202/4";"G";6;"01";"";"*";1169;;"10288/2012/42";"GFT20";"42018";250
"42018";"203/1";"";6;"01";"";"";137288;;"569/2020/42";"GFT9";"42018";249
"42018";"203/2";"";1;"01";"T";"";80;;"285/2014/42";"GFT20";"42018";276
"42018";"203/2";"";6;"01";"T";"";8716;;"285/2014/42";"GFT20";"42018";276
"42018";"203/2";"";8;"01";"T";"";321;;"285/2014/42";"GFT20";"42018";276
"42018";"203/3";"G";1;"01";"T";"*";189;;"493/2022/42";"GFT20";"42018";967
"42018";"203/3";"G";2;"01";"T";"*";15322;1615;"493/2022/42";"GFT20";"42018";967
"42018";"203/3";"G";6;"01";"T";"*";6268;;"493/2022/42";"GFT20";"42018";967
"42018";"203/3";"G";8;"01";"T";"*";1309;;"493/2022/42";"GFT20";"42018";967
"42018";"204/1";"";6;"01";"";"";3678;;"10288/2012/42";"GFT20";"42018";276
"42018";"204/2";"G";6;"01";"";"*";7112;;"10288/2012/42";"GFT20";"42018";967
"42018";"208";"";6;"01";"";"";13121;;"10288/2012/42";"GFT20";"42018";276
"42018";"209";"";2;"01";"";"";14698;2994;"10288/2012/42";"GFT20";"42018";276
"42018";"210";"";2;"01";"";"";4564;824;"10545/2012/42";"GFT31";"42018";249
"42018";"211";"";1;"01";"T";"";383;;"1131/2016/42";"GFT20";"42018";249
"42018";"211";"";2;"01";"T";"";37004;9303;"1131/2016/42";"GFT20";"42018";249
"42018";"211";"";8;"01";"T";"";351;;"1131/2016/42";"GFT20";"42018";249
"42018";"211";"";8;"05";"T";"";990;;"1131/2016/42";"GFT20";"42018";249
"42018";"212";"";2;"01";"";"";638;120;"10545/2012/42";"GFT31";"42018";249
"42018";"214/1";"";1;"01";"T";"";122;;"507/2021/42";"GFT25";"42018";249
"42018";"214/1";"";2;"01";"T";"";1849;550;"507/2021/42";"GFT25";"42018";249
"42018";"214/1";"";8;"05";"T";"";702;;"507/2021/42";"GFT25";"42018";249
"42018";"214/2";"G";1;"01";"T";"*";28;;"10288/2012/42";"GFT20";"42018";249
"42018";"214/2";"G";2;"01";"T";"*";60;;"10288/2012/42";"GFT20";"42018";249
"42018";"214/2";"G";7;"01";"T";"*";160;;"10288/2012/42";"GFT20";"42018";249
"42018";"218";"";2;"01";"T";"";21554;6165;"1131/2016/42";"GFT20";"42018";251
"42018";"218";"";8;"05";"T";"";1306;;"1131/2016/42";"GFT20";"42018";251
"42018";"221/1";"";1;"01";"T";"";37;;"1131/2016/42";"GFT20";"42018";251
"42018";"221/1";"";2;"01";"T";"";3075;923;"1131/2016/42";"GFT20";"42018";251
"42018";"221/1";"";8;"05";"T";"";932;;"1131/2016/42";"GFT20";"42018";251
"42018";"221/2";"G";2;"01";"";"*";437;131;"10545/2012/42";"GFT31";"42018";251
"42018";"222";"";2;"01";"";"";960;221;"10545/2012/42";"GFT31";"42018";266
"42018";"223";"";1;"01";"T";"";71;;"1131/2016/42";"GFT20";"42018";266
"42018";"223";"";2;"01";"T";"";1251;288;"1131/2016/42";"GFT20";"42018";266
"42018";"224";"";2;"01";"";"";436;100;"10545/2012/42";"GFT31";"42018";256
"42018";"225/1";"";1;"01";"T";"";6;;"1131/2016/42";"GFT20";"42018";254
"42018";"225/1";"";2;"01";"T";"";865;173;"1131/2016/42";"GFT20";"42018";254
"42018";"225/1";"";6;"01";"T";"";1420;;"1131/2016/42";"GFT20";"42018";254
"42018";"225/2";"";1;"01";"T";"";28;;"493/2022/42";"GFT20";"42018";256
"42018";"225/2";"";2;"01";"T";"";2861;610;"493/2022/42";"GFT20";"42018";256
"42018";"229/1";"";2;"01";"";"";4073;805;"1131/2016/42";"GFT20";"42018";256
"42018";"229/2";"";1;"01";"T";"";120;;"493/2022/42";"GFT20";"42018";411
"42018";"229/2";"";2;"01";"T";"";2398;560;"493/2022/42";"GFT20";"42018";411
"42018";"229/3";"G";2;"01";"";"*";1025;226;"453/2016/42";"GFT16";"42018";483
"42018";"229/4";"";2;"01";"";"*";2418;570;"10545/2012/42";"GFT31";"42018";705
"42018";"229/5";"";6;"01";"";"*";27449;;"10288/2012/42";"GFT20";"42018";449
"42018";"229/6";"G";3;"01";"";"*";806;;"10288/2012/42";"GFT20";"42018";772
"42018";"230/1";"";2;"01";"";"";769;169;"10545/2012/42";"GFT31";"42018";256
"42018";"230/2";"G";1;"01";"T";"*";79;;"285/2014/42";"GFT20";"42018";445
"42018";"230/2";"G";3;"01";"T";"*";1017;;"285/2014/42";"GFT20";"42018";445
"42018";"230/3";"";6;"01";"";"";8260;;"10288/2012/42";"GFT20";"42018";449
"42018";"230/4";"";2;"01";"T";"";3305;529;"10545/2012/42";"GFT31";"42018";254
"42018";"230/4";"";6;"01";"T";"";2973;;"10545/2012/42";"GFT31";"42018";254
"42018";"230/5";"";3;"01";"";"*";952;;"10288/2012/42";"GFT20";"42018";255
"42018";"231";"";6;"01";"";"";78215;;"10288/2012/42";"GFT20";"42018";256
"42018";"238/1";"";2;"01";"";"";892;156;"10545/2012/42";"GFT31";"42018";256
"42018";"238/2";"";1;"01";"T";"*";37;;"10545/2012/42";"GFT31";"42018";266
"42018";"238/2";"";2;"01";"T";"*";1196;216;"10545/2012/42";"GFT31";"42018";266
"42018";"239/1";"";2;"01";"";"";35214;9070;"10545/2012/42";"GFT31";"42018";254
"42018";"239/2";"";1;"01";"T";"";209;;"493/2022/42";"GFT20";"42018";254
"42018";"239/2";"";2;"01";"T";"";1661;499;"493/2022/42";"GFT20";"42018";254
"42018";"239/2";"";8;"05";"T";"";665;;"493/2022/42";"GFT20";"42018";254
"42018";"239/3";"";3;"01";"";"";1274;;"285/2014/42";"GFT20";"42018";255
"42018";"239/4";"G";6;"01";"";"*";7992;;"10073/2012/42";"GFT1";"42018";255
"42018";"240/1";"";1;"01";"T";"";88;;"493/2022/42";"GFT20";"42018";254
"42018";"240/1";"";6;"01";"T";"";100071;;"493/2022/42";"GFT20";"42018";254
"42018";"240/2";"G";6;"01";"";"*";5413;;"10288/2012/42";"GFT20";"42018";255
"42018";"241";"";6;"01";"";"";12059;;"285/2014/42";"GFT20";"42018";275
"42018";"242";"";1;"01";"T";"";481;;"493/2022/42";"GFT20";"42018";275
"42018";"242";"";6;"01";"T";"";110471;;"493/2022/42";"GFT20";"42018";275
"42018";"242";"";8;"01";"T";"";717;;"493/2022/42";"GFT20";"42018";275
"42018";"242";"";8;"05";"T";"";1227;;"493/2022/42";"GFT20";"42018";275
"42018";"243";"";1;"01";"T";"";53;;"1131/2016/42";"GFT20";"42018";275
"42018";"243";"";2;"01";"T";"";694;132;"1131/2016/42";"GFT20";"42018";275
"42018";"243";"";8;"01";"T";"";60;;"1131/2016/42";"GFT20";"42018";275
"42018";"245";"";1;"01";"T";"";346;;"1131/2016/42";"GFT20";"42018";275
"42018";"245";"";2;"01";"T";"";10158;2146;"1131/2016/42";"GFT20";"42018";275
"42018";"245";"";8;"01";"T";"";233;;"1131/2016/42";"GFT20";"42018";275
"42018";"247";"";1;"01";"T";"";11;;"1131/2016/42";"GFT20";"42018";275
"42018";"247";"";2;"01";"T";"";10730;2519;"1131/2016/42";"GFT20";"42018";275
"42018";"247";"";8;"01";"T";"";1146;;"1131/2016/42";"GFT20";"42018";275
"42018";"247";"";8;"05";"T";"";263;;"1131/2016/42";"GFT20";"42018";275
"42018";"250";"";2;"01";"T";"";33974;7744;"10545/2012/42";"GFT31";"42018";275
"42018";"250";"";6;"01";"T";"";4366;;"10545/2012/42";"GFT31";"42018";275
"42018";"250";"";8;"01";"T";"";343;;"10545/2012/42";"GFT31";"42018";275
"42018";"251";"";2;"01";"T";"";2766;471;"10545/2012/42";"GFT31";"42018";275
"42018";"251";"";6;"01";"T";"";42865;;"10545/2012/42";"GFT31";"42018";275
"42018";"251";"";8;"01";"T";"";628;;"10545/2012/42";"GFT31";"42018";275
"42018";"253/1";"";6;"01";"";"";13903;;"10288/2012/42";"GFT20";"42018";273
"42018";"253/2";"";6;"01";"";"";4043;;"10288/2012/42";"GFT20";"42018";372
"42018";"253/3";"";2;"01";"T";"";123;16;"285/2014/42";"GFT20";"42018";249
"42018";"253/3";"";6;"01";"T";"";7937;;"285/2014/42";"GFT20";"42018";249
"42018";"253/6";"";6;"01";"";"";3090;;"10288/2012/42";"GFT20";"42018";52
"42018";"253/7";"";6;"01";"";"";10847;;"10288/2012/42";"GFT20";"42018";967
"42018";"253/8";"";6;"01";"T";"*";4590;;"285/2014/42";"GFT20";"42018";273
"42018";"253/8";"";8;"01";"T";"*";150;;"285/2014/42";"GFT20";"42018";273
"42018";"256";"";2;"01";"";"";2385;332;"10288/2012/42";"GFT20";"42018";273
"42018";"257";"";1;"01";"T";"";133;;"493/2022/42";"GFT20";"42018";273
"42018";"257";"";2;"01";"T";"";2115;252;"493/2022/42";"GFT20";"42018";273
"42018";"257";"";8;"01";"T";"";451;;"493/2022/42";"GFT20";"42018";273
"42018";"260/1";"G";2;"01";"T";"*";719;93;"10545/2012/42";"GFT31";"42018";52
"42018";"260/1";"G";6;"01";"T";"*";105;;"10545/2012/42";"GFT31";"42018";52
"42018";"260/2";"";2;"01";"";"";2702;;"10288/2012/42";"GFT20";"42018";236
"42018";"260/3";"";6;"01";"";"";3517;;"10288/2012/42";"GFT20";"42018";967
"42018";"260/4";"";2;"01";"";"";1632;212;"10545/2012/42";"GFT31";"42018";967
"42018";"260/5";"G";2;"01";"T";"*";161;19;"10545/2012/42";"GFT31";"42018";52
"42018";"260/5";"G";6;"01";"T";"*";493;;"10545/2012/42";"GFT31";"42018";52
"42018";"261/1";"";6;"01";"T";"";6753;;"10288/2012/42";"GFT20";"42018";236
"42018";"261/1";"";8;"01";"T";"";30;;"10288/2012/42";"GFT20";"42018";236
"42018";"261/2";"";6;"01";"";"";1246;;"10288/2012/42";"GFT20";"42018";967
"42018";"261/3";"";6;"01";"T";"*";328;;"10288/2012/42";"GFT20";"42018";372
"42018";"261/3";"";8;"01";"T";"*";97;;"10288/2012/42";"GFT20";"42018";372
"42018";"262/1";"";2;"01";"";"";13194;1496;"10545/2012/42";"GFT31";"42018";273
"42018";"262/2";"";6;"01";"";"";3293;;"10288/2012/42";"GFT20";"42018";372
"42018";"262/3";"";2;"01";"";"";6342;1142;"10545/2012/42";"GFT31";"42018";273
"42018";"262/4";"";1;"01";"T";"";28;;"10545/2012/42";"GFT31";"42018";52
"42018";"262/4";"";2;"01";"T";"";5747;970;"10545/2012/42";"GFT31";"42018";52
