KG-NR;GST-NR;G;BA;NU;TIND;IND;FLAECHE;EMZ;GFN;GFT;KG-EZ;EZ #01.04.2023#
"41007";".62";"";1;"01";"T";"";551;;"160/2023/41";"GFT31";"41007";50
"41007";".62";"";1;"02";"T";"";176;;"160/2023/41";"GFT31";"41007";50
"41007";".62";"";2;"01";"T";"";294;62;"160/2023/41";"GFT31";"41007";50
"41007";".62";"";8;"01";"T";"";43;;"160/2023/41";"GFT31";"41007";50
"41007";".63";"";1;"01";"T";"";805;;"160/2023/41";"GFT31";"41007";51
"41007";".63";"";1;"02";"T";"";141;;"160/2023/41";"GFT31";"41007";51
"41007";".63";"";2;"01";"T";"";124;26;"160/2023/41";"GFT31";"41007";51
"41007";".64";"";1;"01";"T";"";625;;"291/2014/41";"GFT20";"41007";53
"41007";".64";"";1;"02";"T";"";118;;"291/2014/41";"GFT20";"41007";53
"41007";".64";"";8;"05";"T";"";96;;"291/2014/41";"GFT20";"41007";53
"41007";".65";"";1;"01";"";"";237;;"204/2016/41";"GFT34";"41007";117
"41007";".67";"";1;"01";"T";"";319;;"600/2019/41";"GFT9";"41007";61
"41007";".67";"";8;"05";"T";"";197;;"600/2019/41";"GFT9";"41007";61
"41007";".69";"";1;"01";"";"";406;;"246/2014/41";"GFT10";"41007";66
"41007";".70";"";1;"01";"";"";405;;"291/2014/41";"GFT20";"41007";65
"41007";".71";"G";1;"01";"";"*";269;;"10077/2012/41";"GFT20";"41007";311
"41007";".72";"";1;"01";"T";"";492;;"291/2014/41";"GFT20";"41007";67
"41007";".72";"";1;"02";"T";"";89;;"291/2014/41";"GFT20";"41007";67
"41007";".73/1";"";1;"01";"T";"";569;;"291/2014/41";"GFT20";"41007";63
"41007";".73/1";"";1;"02";"T";"";112;;"291/2014/41";"GFT20";"41007";63
"41007";".73/2";"";1;"01";"";"";279;;"291/2014/41";"GFT20";"41007";58
"41007";".74/1";"";1;"01";"T";"";153;;"160/2023/41";"GFT31";"41007";68
"41007";".74/1";"";2;"01";"T";"";10;;"160/2023/41";"GFT31";"41007";68
"41007";".74/2";"";1;"01";"T";"";764;;"291/2014/41";"GFT20";"41007";68
"41007";".74/2";"";1;"02";"T";"";143;;"291/2014/41";"GFT20";"41007";68
"41007";".75";"";1;"01";"";"";131;;"10077/2012/41";"GFT20";"41007";68
"41007";".77";"";1;"01";"T";"";579;;"798/2018/41";"GFT34";"41007";70
"41007";".77";"";8;"05";"T";"";106;;"798/2018/41";"GFT34";"41007";70
"41007";".78";"";1;"01";"";"";11;;"10077/2012/41";"GFT20";"41007";70
"41007";".79";"";1;"01";"";"";120;;"291/2014/41";"GFT20";"41007";70
"41007";".80";"";2;"03";"";"";19;;"10077/2012/41";"GFT20";"41007";69
"41007";".85";"";1;"01";"T";"";826;;"291/2014/41";"GFT20";"41007";12
"41007";".85";"";1;"02";"T";"";225;;"291/2014/41";"GFT20";"41007";12
"41007";".86";"";1;"01";"";"";54;;"10077/2012/41";"GFT20";"41007";13
"41007";".87/1";"";1;"01";"";"";233;;"291/2014/41";"GFT20";"41007";13
"41007";".87/2";"";2;"01";"";"";43;;"160/2023/41";"GFT31";"41007";31
"41007";".88";"";2;"01";"";"";83;5;"10579/2012/41";"GFT31";"41007";13
"41007";".89";"";8;"05";"";"";146;;"359/2023/41";"GFT20";"41007";14
"41007";".90";"";1;"01";"T";"";915;;"10077/2012/41";"GFT20";"41007";14
"41007";".90";"";1;"02";"T";"";214;;"10077/2012/41";"GFT20";"41007";14
"41007";".91";"";1;"01";"T";"";22;;"359/2023/41";"GFT20";"41007";14
"41007";".91";"";8;"05";"T";"";27;;"359/2023/41";"GFT20";"41007";14
"41007";".93";"";1;"01";"T";"";257;;"442/2019/41";"GFT20";"41007";15
"41007";".93";"";8;"05";"T";"";56;;"442/2019/41";"GFT20";"41007";15
"41007";".94";"";1;"01";"T";"";781;;"291/2014/41";"GFT20";"41007";16
"41007";".94";"";1;"02";"T";"";126;;"291/2014/41";"GFT20";"41007";16
"41007";".98";"";1;"01";"T";"";596;;"291/2014/41";"GFT20";"41007";72
"41007";".98";"";1;"02";"T";"";206;;"291/2014/41";"GFT20";"41007";72
"41007";".100";"";1;"01";"T";"";515;;"291/2014/41";"GFT20";"41007";73
"41007";".100";"";1;"02";"T";"";80;;"291/2014/41";"GFT20";"41007";73
"41007";".102/1";"";1;"01";"T";"";641;;"246/2014/41";"GFT10";"41007";74
"41007";".102/1";"";1;"02";"T";"";152;;"246/2014/41";"GFT10";"41007";74
"41007";".103";"";1;"01";"";"";24;;"10077/2012/41";"GFT20";"41007";74
"41007";".104";"";1;"01";"T";"";782;;"291/2014/41";"GFT20";"41007";75
"41007";".104";"";1;"02";"T";"";227;;"291/2014/41";"GFT20";"41007";75
"41007";".107";"";1;"01";"T";"";707;;"246/2014/41";"GFT10";"41007";77
"41007";".107";"";1;"02";"T";"";189;;"246/2014/41";"GFT10";"41007";77
"41007";".110";"";1;"01";"T";"";997;;"452/2016/41";"GFT34";"41007";78
"41007";".110";"";1;"02";"T";"";209;;"452/2016/41";"GFT34";"41007";78
"41007";".111";"";1;"01";"";"";137;;"291/2014/41";"GFT20";"41007";78
"41007";".113";"";1;"01";"T";"";772;;"291/2014/41";"GFT20";"41007";94
"41007";".113";"";1;"02";"T";"";240;;"291/2014/41";"GFT20";"41007";94
"41007";".116";"";1;"01";"T";"";995;;"291/2014/41";"GFT20";"41007";93
"41007";".116";"";1;"02";"T";"";337;;"291/2014/41";"GFT20";"41007";93
"41007";".119";"";1;"01";"";"";149;;"291/2014/41";"GFT20";"41007";93
"41007";".121";"";1;"01";"T";"";492;;"10077/2012/41";"GFT20";"41007";92
"41007";".121";"";1;"02";"T";"";425;;"10077/2012/41";"GFT20";"41007";92
"41007";".122/1";"";1;"01";"T";"";1142;;"291/2014/41";"GFT20";"41007";95
"41007";".122/1";"";1;"02";"T";"";331;;"291/2014/41";"GFT20";"41007";95
"41007";".122/2";"";1;"01";"";"";201;;"291/2014/41";"GFT20";"41007";95
"41007";".124";"";1;"01";"T";"";1149;;"291/2014/41";"GFT20";"41007";97
"41007";".124";"";1;"02";"T";"";195;;"291/2014/41";"GFT20";"41007";97
"41007";".126";"";1;"01";"";"";192;;"10077/2012/41";"GFT20";"41007";97
"41007";".127";"";1;"01";"T";"";1551;;"291/2014/41";"GFT20";"41007";96
"41007";".127";"";1;"02";"T";"";181;;"291/2014/41";"GFT20";"41007";96
"41007";".128/1";"";1;"01";"";"";250;;"291/2014/41";"GFT20";"41007";96
"41007";".128/2";"";1;"01";"";"";156;;"10077/2012/41";"GFT20";"41007";96
"41007";".129";"";1;"01";"";"";242;;"10077/2012/41";"GFT20";"41007";87
"41007";".130/1";"";1;"01";"T";"";778;;"291/2014/41";"GFT20";"41007";89
"41007";".130/1";"";1;"02";"T";"";208;;"291/2014/41";"GFT20";"41007";89
"41007";".130/2";"";1;"01";"";"";99;;"10077/2012/41";"GFT20";"41007";89
"41007";".132";"";1;"01";"";"";235;;"291/2014/41";"GFT20";"41007";90
"41007";".133";"";1;"01";"T";"";629;;"291/2014/41";"GFT20";"41007";90
"41007";".133";"";1;"02";"T";"";76;;"291/2014/41";"GFT20";"41007";90
"41007";".134";"";1;"01";"T";"";355;;"10077/2012/41";"GFT20";"41007";91
"41007";".134";"";1;"02";"T";"";163;;"10077/2012/41";"GFT20";"41007";91
"41007";".135/1";"";1;"01";"T";"";912;;"291/2014/41";"GFT20";"41007";79
"41007";".135/1";"";1;"02";"T";"";288;;"291/2014/41";"GFT20";"41007";79
"41007";".135/2";"";1;"01";"";"";108;;"10077/2012/41";"GFT20";"41007";79
"41007";".135/3";"";1;"01";"";"";208;;"291/2014/41";"GFT20";"41007";98
"41007";".137";"";1;"01";"T";"";340;;"291/2014/41";"GFT20";"41007";80
"41007";".137";"";1;"02";"T";"";24;;"291/2014/41";"GFT20";"41007";80
"41007";".139";"";1;"01";"T";"";751;;"291/2014/41";"GFT20";"41007";81
"41007";".139";"";1;"02";"T";"";135;;"291/2014/41";"GFT20";"41007";81
"41007";".140";"";1;"01";"";"";325;;"291/2014/41";"GFT20";"41007";81
"41007";".141";"";1;"01";"T";"";841;;"291/2014/41";"GFT20";"41007";86
"41007";".141";"";1;"02";"T";"";254;;"291/2014/41";"GFT20";"41007";86
"41007";".142";"";1;"01";"";"";43;;"10077/2012/41";"GFT20";"41007";85
"41007";".143";"";1;"01";"T";"";411;;"10077/2012/41";"GFT20";"41007";85
"41007";".143";"";1;"02";"T";"";21;;"10077/2012/41";"GFT20";"41007";85
"41007";".144/1";"";1;"01";"T";"";258;;"10077/2012/41";"GFT20";"41007";84
"41007";".144/1";"";3;"01";"T";"";261;;"10077/2012/41";"GFT20";"41007";84
"41007";".144/2";"";1;"01";"";"";357;;"291/2014/41";"GFT20";"41007";125
"41007";".145";"";1;"01";"";"";281;;"10077/2012/41";"GFT20";"41007";46
"41007";".147";"";2;"01";"";"";151;24;"10579/2012/41";"GFT31";"41007";33
"41007";".148";"";1;"01";"T";"";247;;"291/2014/41";"GFT20";"41007";45
"41007";".148";"";8;"05";"T";"";29;;"291/2014/41";"GFT20";"41007";45
"41007";".149";"";1;"01";"";"";412;;"291/2014/41";"GFT20";"41007";59
"41007";".150";"";1;"01";"";"";184;;"10077/2012/41";"GFT20";"41007";107
"41007";".151";"";1;"01";"T";"";39;;"10077/2012/41";"GFT20";"41007";87
"41007";".151";"";1;"02";"T";"";1;;"10077/2012/41";"GFT20";"41007";87
"41007";".154";"";1;"01";"";"";268;;"291/2014/41";"GFT20";"41007";53
"41007";".155";"";3;"01";"";"";31;;"359/2023/41";"GFT20";"41007";144
"41007";".158";"";1;"01";"";"";102;;"274/2014/41";"GFT10";"41007";197
"41007";".159";"";1;"01";"";"";357;;"291/2014/41";"GFT20";"41007";146
"41007";".163";"";1;"01";"";"*";176;;"10077/2012/41";"GFT20";"41007";154
"41007";".165";"";1;"01";"";"";60;;"10077/2012/41";"GFT20";"41007";169
"41007";".167";"";1;"01";"";"";146;;"10077/2012/41";"GFT20";"41007";1
"41007";".168";"G";1;"01";"";"*";242;;"291/2014/41";"GFT20";"41007";166
"41007";".169";"";1;"01";"";"";133;;"291/2014/41";"GFT20";"41007";165
"41007";".171";"";1;"01";"";"";30;;"10077/2012/41";"GFT20";"41007";185
"41007";".172";"";1;"01";"";"";225;;"10077/2012/41";"GFT20";"41007";171
"41007";".173";"";1;"01";"";"";198;;"442/2019/41";"GFT20";"41007";181
"41007";".174";"";1;"01";"";"";113;;"291/2014/41";"GFT20";"41007";172
"41007";".175";"";1;"01";"";"";172;;"10077/2012/41";"GFT20";"41007";124
"41007";".176";"";1;"01";"";"";203;;"291/2014/41";"GFT20";"41007";174
"41007";".177";"";1;"01";"";"";51;;"10077/2012/41";"GFT20";"41007";15
"41007";".178";"";1;"01";"";"*";150;;"10077/2012/41";"GFT20";"41007";187
"41007";".179";"";1;"01";"";"*";80;;"10077/2012/41";"GFT20";"41007";206
"41007";".180";"";1;"01";"";"";62;;"10077/2012/41";"GFT20";"41007";10
"41007";".181";"";1;"01";"";"";109;;"1130/2022/41";"GFT9";"41007";196
"41007";".183";"";1;"01";"";"";179;;"10077/2012/41";"GFT20";"41007";189
"41007";".185";"";1;"01";"";"";134;;"10077/2012/41";"GFT20";"41007";71
"41007";".186";"G";1;"01";"";"*";100;;"291/2014/41";"GFT20";"41007";191
"41007";".187";"";1;"01";"";"*";187;;"10077/2012/41";"GFT20";"41007";192
"41007";".188";"";1;"01";"";"";179;;"274/2014/41";"GFT10";"41007";245
"41007";".189";"";1;"01";"";"*";211;;"246/2014/41";"GFT10";"41007";247
"41007";".190";"";1;"01";"";"";112;;"274/2014/41";"GFT10";"41007";227
"41007";".192";"G";1;"01";"";"*";76;;"10077/2012/41";"GFT20";"41007";215
"41007";"1/1";"";2;"01";"T";"";546;93;"274/2014/41";"GFT10";"41007";6
"41007";"1/1";"";2;"03";"T";"";314;6;"274/2014/41";"GFT10";"41007";6
"41007";"3";"";2;"01";"T";"";1223;208;"274/2014/41";"GFT10";"41007";6
"41007";"3";"";2;"03";"T";"";232;5;"274/2014/41";"GFT10";"41007";6
"41007";"4";"";8;"01";"T";"*";501;;"291/2014/41";"GFT20";"41007";308
"41007";"4";"";8;"03";"T";"*";489;;"291/2014/41";"GFT20";"41007";308
"41007";"5";"";1;"01";"T";"*";59;;"291/2014/41";"GFT20";"41007";278
"41007";"5";"";3;"01";"T";"*";267;;"291/2014/41";"GFT20";"41007";278
"41007";"5";"";8;"01";"T";"*";84;;"291/2014/41";"GFT20";"41007";278
"41007";"6";"";2;"01";"T";"";718;122;"10579/2012/41";"GFT31";"41007";293
"41007";"6";"";6;"01";"T";"";728;;"10579/2012/41";"GFT31";"41007";293
"41007";"8";"";1;"01";"T";"";79;;"291/2014/41";"GFT20";"41007";293
"41007";"8";"";2;"01";"T";"";1605;273;"291/2014/41";"GFT20";"41007";293
"41007";"8";"";3;"01";"T";"";924;;"291/2014/41";"GFT20";"41007";293
"41007";"8";"";8;"05";"T";"";207;;"291/2014/41";"GFT20";"41007";293
"41007";"11";"";8;"08";"";"";2488;;"291/2014/41";"GFT20";"41007";292
"41007";"12";"";1;"01";"T";"";94;;"822/2015/41";"GFT9";"41007";6
"41007";"12";"";2;"01";"T";"";2620;734;"822/2015/41";"GFT9";"41007";6
"41007";"12";"";8;"05";"T";"";570;;"822/2015/41";"GFT9";"41007";6
"41007";"14/1";"";2;"01";"";"";2652;734;"240/2019/41";"GFT1";"41007";8
"41007";"16";"";2;"01";"";"";555;95;"240/2019/41";"GFT1";"41007";8
"41007";"17/1";"";1;"01";"T";"";222;;"160/2023/41";"GFT31";"41007";8
"41007";"17/1";"";2;"01";"T";"";952;162;"160/2023/41";"GFT31";"41007";8
"41007";"17/1";"";3;"01";"T";"";167;;"160/2023/41";"GFT31";"41007";8
"41007";"17/2";"";3;"01";"";"*";78;;"291/2014/41";"GFT20";"41007";106
"41007";"20/1";"";2;"03";"";"";667;13;"10579/2012/41";"GFT31";"41007";8
"41007";"21/1";"";1;"01";"T";"";6;;"542/2019/41";"GFT1";"41007";8
"41007";"21/1";"";2;"01";"T";"";707;120;"542/2019/41";"GFT1";"41007";8
"41007";"21/2";"G";1;"01";"T";"*";187;;"10077/2012/41";"GFT20";"41007";322
"41007";"21/2";"G";3;"01";"T";"*";841;;"10077/2012/41";"GFT20";"41007";322
"41007";"21/3";"G";1;"01";"T";"*";200;;"1312/2021/41";"GFT34";"41007";323
"41007";"21/3";"G";3;"01";"T";"*";691;;"1312/2021/41";"GFT34";"41007";323
"41007";"21/4";"G";1;"01";"T";"*";163;;"291/2014/41";"GFT20";"41007";324
"41007";"21/4";"G";3;"01";"T";"*";626;;"291/2014/41";"GFT20";"41007";324
"41007";"21/5";"G";3;"01";"";"*";1293;;"10077/2012/41";"GFT20";"41007";8
"41007";"21/6";"G";1;"01";"T";"*";13;;"1312/2021/41";"GFT34";"41007";323
"41007";"21/6";"G";3;"01";"T";"*";97;;"1312/2021/41";"GFT34";"41007";323
"41007";"21/7";"G";3;"01";"";"*";184;;"10077/2012/41";"GFT20";"41007";324
"41007";"21/8";"G";3;"01";"";"*";88;;"10077/2012/41";"GFT20";"41007";8
"41007";"21/9";"G";8;"01";"";"*";479;;"10077/2012/41";"GFT20";"41007";308
"41007";"22/4";"";2;"01";"";"";480;82;"240/2019/41";"GFT1";"41007";8
"41007";"23";"G";1;"01";"T";"*";16;;"442/2019/41";"GFT20";"41007";147
"41007";"23";"G";2;"01";"T";"*";1174;329;"442/2019/41";"GFT20";"41007";147
"41007";"23";"G";8;"05";"T";"*";457;;"442/2019/41";"GFT20";"41007";147
"41007";"25";"G";1;"01";"T";"*";552;;"486/2021/41";"GFT34";"41007";392
"41007";"25";"G";3;"01";"T";"*";900;;"486/2021/41";"GFT34";"41007";392
"41007";"26/2";"G";1;"01";"T";"*";148;;"291/2014/41";"GFT20";"41007";224
"41007";"26/2";"G";8;"05";"T";"*";293;;"291/2014/41";"GFT20";"41007";224
"41007";"29";"";1;"01";"T";"";146;;"442/2019/41";"GFT20";"41007";5
"41007";"29";"";3;"01";"T";"";823;;"442/2019/41";"GFT20";"41007";5
"41007";"29";"";8;"05";"T";"";181;;"442/2019/41";"GFT20";"41007";5
"41007";"30";"";3;"01";"";"";186;;"291/2014/41";"GFT20";"41007";197
"41007";"32";"";3;"01";"";"";156;;"240/2019/41";"GFT1";"41007";136
"41007";"33/1";"";3;"01";"";"";802;;"240/2019/41";"GFT1";"41007";154
"41007";"33/3";"";1;"01";"T";"*";5;;"918/2019/41";"GFT34";"41007";396
"41007";"33/3";"";3;"01";"T";"*";117;;"918/2019/41";"GFT34";"41007";396
"41007";"33/4";"";3;"01";"";"";98;;"240/2019/41";"GFT1";"41007";154
"41007";"33/5";"";1;"01";"T";"";150;;"151/2017/41";"GFT1";"41007";1
"41007";"33/5";"";3;"01";"T";"";429;;"151/2017/41";"GFT1";"41007";1
"41007";"33/5";"";8;"05";"T";"";387;;"151/2017/41";"GFT1";"41007";1
"41007";"34";"";3;"01";"";"";111;;"238/2019/41";"GFT9";"41007";3
"41007";"35";"";3;"01";"";"";166;;"10077/2012/41";"GFT20";"41007";2
"41007";"36/1";"";1;"01";"T";"";165;;"928/2020/41";"GFT34";"41007";383
"41007";"36/1";"";2;"01";"T";"";492;84;"928/2020/41";"GFT34";"41007";383
"41007";"36/1";"";3;"01";"T";"";628;;"928/2020/41";"GFT34";"41007";383
"41007";"36/3";"";1;"01";"T";"";81;;"359/2023/41";"GFT20";"41007";181
"41007";"36/3";"";3;"01";"T";"";530;;"359/2023/41";"GFT20";"41007";181
"41007";"36/4";"";3;"01";"";"*";406;;"10077/2012/41";"GFT20";"41007";187
"41007";"36/5";"G";1;"01";"T";"*";223;;"337/2018/41";"GFT34";"41007";259
"41007";"36/5";"G";3;"01";"T";"*";761;;"337/2018/41";"GFT34";"41007";259
"41007";"36/6";"G";1;"01";"T";"*";187;;"1319/2022/41";"GFT34";"41007";397
"41007";"36/6";"G";3;"01";"T";"*";657;;"1319/2022/41";"GFT34";"41007";397
"41007";"36/7";"G";1;"01";"T";"*";113;;"609/2016/41";"GFT34";"41007";351
"41007";"36/7";"G";3;"01";"T";"*";692;;"609/2016/41";"GFT34";"41007";351
"41007";"36/8";"G";1;"01";"T";"*";160;;"379/2011/41";"GFT1";"41007";354
"41007";"36/8";"G";3;"01";"T";"*";947;;"379/2011/41";"GFT1";"41007";354
"41007";"36/9";"G";1;"01";"T";"*";162;;"291/2014/41";"GFT20";"41007";345
"41007";"36/9";"G";3;"01";"T";"*";718;;"291/2014/41";"GFT20";"41007";345
"41007";"36/10";"G";2;"01";"";"*";572;97;"10579/2012/41";"GFT31";"41007";395
"41007";"36/11";"G";8;"01";"";"*";233;;"10077/2012/41";"GFT20";"41007";27
"41007";"36/12";"G";2;"01";"";"*";101;17;"1177/2020/41";"GFT1";"41007";383
"41007";"37/1";"";1;"01";"T";"";1;;"928/2020/41";"GFT34";"41007";383
"41007";"37/1";"";3;"01";"T";"";270;;"928/2020/41";"GFT34";"41007";383
"41007";"37/1";"";8;"01";"T";"";230;;"928/2020/41";"GFT34";"41007";383
"41007";"37/2";"";3;"01";"";"";67;;"10077/2012/41";"GFT20";"41007";376
"41007";"37/7";"G";1;"01";"T";"*";51;;"291/2014/41";"GFT20";"41007";215
"41007";"37/7";"G";3;"01";"T";"*";243;;"291/2014/41";"GFT20";"41007";215
"41007";"37/9";"";1;"01";"T";"*";45;;"291/2014/41";"GFT20";"41007";227
"41007";"37/9";"";3;"01";"T";"*";514;;"291/2014/41";"GFT20";"41007";227
"41007";"37/10";"";8;"04";"";"";216;;"10077/2012/41";"GFT20";"41007";313
"41007";"37/11";"G";1;"01";"T";"*";709;;"359/2023/41";"GFT20";"41007";229
"41007";"37/11";"G";8;"05";"T";"*";1190;;"359/2023/41";"GFT20";"41007";229
"41007";"37/12";"G";8;"04";"";"*";116;;"291/2014/41";"GFT20";"41007";229
"41007";"38";"";1;"01";"T";"";223;;"291/2014/41";"GFT20";"41007";11
"41007";"38";"";3;"01";"T";"";610;;"291/2014/41";"GFT20";"41007";11
"41007";"39";"";8;"01";"";"";104;;"10077/2012/41";"GFT20";"41007";308
"41007";"40/2";"";3;"01";"";"";319;;"10077/2012/41";"GFT20";"41007";10
"41007";"40/3";"";2;"01";"";"*";327;56;"240/2019/41";"GFT1";"41007";9
"41007";"40/4";"G";1;"01";"T";"*";87;;"240/2019/41";"GFT1";"41007";243
"41007";"40/4";"G";3;"01";"T";"*";504;;"240/2019/41";"GFT1";"41007";243
"41007";"41/2";"";1;"01";"T";"*";112;;"364/2018/41";"GFT34";"41007";106
"41007";"41/2";"";3;"01";"T";"*";503;;"364/2018/41";"GFT34";"41007";106
"41007";"44/2";"G";2;"01";"T";"*";266;5;"160/2023/41";"GFT31";"41007";288
"41007";"44/2";"G";2;"03";"T";"*";166;;"160/2023/41";"GFT31";"41007";288
"41007";"44/2";"G";6;"01";"T";"*";425;;"160/2023/41";"GFT31";"41007";288
"41007";"44/4";"";1;"01";"T";"";25;;"291/2014/41";"GFT20";"41007";174
"41007";"44/4";"";3;"01";"T";"";3469;;"291/2014/41";"GFT20";"41007";174
"41007";"44/5";"G";1;"01";"T";"*";72;;"442/2019/41";"GFT20";"41007";191
"41007";"44/5";"G";3;"01";"T";"*";187;;"442/2019/41";"GFT20";"41007";191
"41007";"45/1";"";1;"01";"T";"";145;;"359/2023/41";"GFT20";"41007";249
