KG-NR;GST-NR;G;BA;NU;TIND;IND;FLAECHE;EMZ;GFN;GFT;KG-EZ;EZ #01.04.2023#
"42007";".24/3";"";1;"01";"";"";37;;"10283/2012/42";"GFT20";"42007";539
"42007";".24/4";"";1;"01";"";"";59;;"10283/2012/42";"GFT20";"42007";539
"42007";".25";"";1;"01";"T";"";26;;"10283/2012/42";"GFT20";"42007";539
"42007";".25";"";8;"10";"T";"";295;;"10283/2012/42";"GFT20";"42007";539
"42007";".26";"";1;"01";"";"*";30;;"10283/2012/42";"GFT20";"42007";539
"42007";".28";"";8;"07";"";"*";11;;"150/2021/42";"GFT20";"42007";539
"42007";".30/1";"G";1;"01";"";"*";50;;"150/2021/42";"GFT20";"42007";539
"42007";".30/2";"G";1;"01";"T";"*";39;;"150/2021/42";"GFT20";"42007";92
"42007";".30/2";"G";3;"01";"T";"*";69;;"150/2021/42";"GFT20";"42007";92
"42007";".31/1";"";1;"01";"";"*";14;;"10283/2012/42";"GFT20";"42007";539
"42007";".31/2";"";1;"01";"";"*";28;;"10283/2012/42";"GFT20";"42007";539
"42007";".31/3";"";1;"01";"";"*";29;;"10283/2012/42";"GFT20";"42007";539
"42007";".33";"";1;"01";"";"*";30;;"10283/2012/42";"GFT20";"42007";539
"42007";".34/1";"";1;"01";"";"*";20;;"10283/2012/42";"GFT20";"42007";539
"42007";".34/2";"";1;"01";"T";"*";16;;"150/2021/42";"GFT20";"42007";539
"42007";".34/2";"";8;"07";"T";"*";11;;"150/2021/42";"GFT20";"42007";539
"42007";".35/1";"";8;"07";"";"*";29;;"150/2021/42";"GFT20";"42007";539
"42007";".35/2";"";1;"01";"";"";25;;"10283/2012/42";"GFT20";"42007";539
"42007";".35/3";"";8;"07";"";"";38;;"150/2021/42";"GFT20";"42007";539
"42007";".35/4";"";8;"07";"";"";34;;"150/2021/42";"GFT20";"42007";539
"42007";".35/5";"";1;"01";"";"*";79;;"10283/2012/42";"GFT20";"42007";539
"42007";".35/6";"";1;"01";"";"*";27;;"10283/2012/42";"GFT20";"42007";539
"42007";".35/7";"";8;"07";"";"";17;;"150/2021/42";"GFT20";"42007";539
"42007";".35/9";"";3;"01";"";"";14;;"150/2021/42";"GFT20";"42007";403
"42007";".35/10";"";1;"01";"";"";36;;"10283/2012/42";"GFT20";"42007";504
"42007";".35/11";"";1;"01";"T";"";58;;"10283/2012/42";"GFT20";"42007";89
"42007";".35/11";"";3;"01";"T";"";24;;"10283/2012/42";"GFT20";"42007";89
"42007";".35/14";"";1;"01";"";"";35;;"10283/2012/42";"GFT20";"42007";539
"42007";".35/17";"";8;"10";"";"";43;;"150/2021/42";"GFT20";"42007";252
"42007";".35/18";"";8;"10";"";"";61;;"150/2021/42";"GFT20";"42007";252
"42007";".36/3";"";6;"01";"";"";29;;"10283/2012/42";"GFT20";"42007";252
"42007";".37";"";1;"01";"";"";122;;"10283/2012/42";"GFT20";"42007";252
"42007";".39/2";"";1;"01";"";"*";91;;"944/2013/42";"GFT20";"42007";620
"42007";".40";"";1;"01";"";"";29;;"10283/2012/42";"GFT20";"42007";620
"42007";".43";"";1;"01";"T";"*";115;;"10283/2012/42";"GFT20";"42007";96
"42007";".43";"";1;"02";"T";"*";38;;"10283/2012/42";"GFT20";"42007";96
"42007";".44";"";1;"01";"";"*";39;;"10283/2012/42";"GFT20";"42007";96
"42007";".45";"";1;"01";"";"*";21;;"10283/2012/42";"GFT20";"42007";97
"42007";".46";"";1;"01";"T";"*";116;;"10283/2012/42";"GFT20";"42007";97
"42007";".46";"";1;"02";"T";"*";44;;"10283/2012/42";"GFT20";"42007";97
"42007";".47";"";1;"01";"";"*";75;;"10283/2012/42";"GFT20";"42007";99
"42007";".49";"";1;"01";"";"*";140;;"10283/2012/42";"GFT20";"42007";91
"42007";".50";"";1;"01";"";"*";95;;"10283/2012/42";"GFT20";"42007";100
"42007";".51";"";1;"01";"T";"*";139;;"10283/2012/42";"GFT20";"42007";101
"42007";".51";"";1;"02";"T";"*";46;;"10283/2012/42";"GFT20";"42007";101
"42007";".53";"";1;"01";"";"*";85;;"10283/2012/42";"GFT20";"42007";101
"42007";".54";"G";1;"01";"T";"*";169;;"10283/2012/42";"GFT20";"42007";103
"42007";".54";"G";1;"02";"T";"*";47;;"10283/2012/42";"GFT20";"42007";103
"42007";".54";"G";3;"01";"T";"*";152;;"10283/2012/42";"GFT20";"42007";103
"42007";".57";"";1;"01";"T";"*";165;;"10283/2012/42";"GFT20";"42007";104
"42007";".57";"";1;"02";"T";"*";6;;"10283/2012/42";"GFT20";"42007";104
"42007";".58";"";3;"01";"";"*";18;;"150/2021/42";"GFT20";"42007";104
"42007";".59";"";1;"01";"";"*";18;;"10283/2012/42";"GFT20";"42007";86
"42007";".60";"";1;"01";"T";"";5;;"150/2021/42";"GFT20";"42007";572
"42007";".60";"";3;"01";"T";"";9;;"150/2021/42";"GFT20";"42007";572
"42007";".61";"";1;"01";"T";"*";122;;"10283/2012/42";"GFT20";"42007";90
"42007";".61";"";1;"02";"T";"*";6;;"10283/2012/42";"GFT20";"42007";90
"42007";".62";"";1;"01";"T";"";124;;"10283/2012/42";"GFT20";"42007";86
"42007";".62";"";1;"02";"T";"";17;;"10283/2012/42";"GFT20";"42007";86
"42007";".64";"";1;"01";"";"";84;;"10283/2012/42";"GFT20";"42007";85
"42007";".65";"";1;"01";"";"*";65;;"10283/2012/42";"GFT20";"42007";106
"42007";".66/1";"";1;"01";"T";"*";102;;"10283/2012/42";"GFT20";"42007";105
"42007";".66/1";"";1;"02";"T";"*";9;;"10283/2012/42";"GFT20";"42007";105
"42007";".66/2";"";1;"01";"";"*";13;;"10283/2012/42";"GFT20";"42007";105
"42007";".67";"";1;"01";"T";"";98;;"327/2013/42";"GFT25";"42007";107
"42007";".67";"";1;"02";"T";"";12;;"327/2013/42";"GFT25";"42007";107
"42007";".67";"";3;"01";"T";"";30;;"327/2013/42";"GFT25";"42007";107
"42007";".68";"";1;"01";"T";"";105;;"10283/2012/42";"GFT20";"42007";84
"42007";".68";"";1;"02";"T";"";38;;"10283/2012/42";"GFT20";"42007";84
"42007";".69";"";1;"02";"";"";54;;"150/2021/42";"GFT20";"42007";84
"42007";".70";"";1;"01";"T";"*";85;;"10283/2012/42";"GFT20";"42007";83
"42007";".70";"";1;"02";"T";"*";5;;"10283/2012/42";"GFT20";"42007";83
"42007";".71/1";"";1;"01";"";"";106;;"10283/2012/42";"GFT20";"42007";82
"42007";".72";"G";1;"01";"T";"*";98;;"11002/2012/42";"GFT14";"42007";108
"42007";".72";"G";1;"02";"T";"*";24;;"11002/2012/42";"GFT14";"42007";108
"42007";".73/1";"";1;"01";"T";"";45;;"327/2013/42";"GFT25";"42007";110
"42007";".73/1";"";1;"02";"T";"";16;;"327/2013/42";"GFT25";"42007";110
"42007";".73/3";"";1;"02";"";"";39;;"10283/2012/42";"GFT20";"42007";83
"42007";".73/4";"";1;"02";"";"";22;;"10283/2012/42";"GFT20";"42007";83
"42007";".73/5";"";1;"01";"";"";16;;"10283/2012/42";"GFT20";"42007";110
"42007";".73/6";"";1;"01";"T";"*";33;;"10283/2012/42";"GFT20";"42007";82
"42007";".73/6";"";1;"02";"T";"*";26;;"10283/2012/42";"GFT20";"42007";82
"42007";".74";"";1;"01";"T";"*";98;;"10283/2012/42";"GFT20";"42007";111
"42007";".74";"";1;"02";"T";"*";9;;"10283/2012/42";"GFT20";"42007";111
"42007";".75";"";1;"01";"";"*";31;;"10283/2012/42";"GFT20";"42007";111
"42007";".76";"";1;"01";"T";"*";127;;"10283/2012/42";"GFT20";"42007";112
"42007";".76";"";1;"02";"T";"*";28;;"10283/2012/42";"GFT20";"42007";112
"42007";".77";"";1;"01";"T";"*";103;;"10283/2012/42";"GFT20";"42007";113
"42007";".77";"";1;"02";"T";"*";9;;"10283/2012/42";"GFT20";"42007";113
"42007";".78";"";1;"01";"T";"";192;;"10283/2012/42";"GFT20";"42007";115
"42007";".78";"";1;"02";"T";"";92;;"10283/2012/42";"GFT20";"42007";115
"42007";".81";"";1;"01";"T";"*";138;;"10283/2012/42";"GFT20";"42007";81
"42007";".81";"";1;"02";"T";"*";13;;"10283/2012/42";"GFT20";"42007";81
"42007";".81";"";3;"01";"T";"*";309;;"10283/2012/42";"GFT20";"42007";81
"42007";".81";"";8;"01";"T";"*";5;;"10283/2012/42";"GFT20";"42007";81
"42007";".81";"";8;"10";"T";"*";86;;"10283/2012/42";"GFT20";"42007";81
"42007";".83";"";1;"01";"";"*";96;;"10283/2012/42";"GFT20";"42007";79
"42007";".84";"";1;"01";"";"*";73;;"10283/2012/42";"GFT20";"42007";78
"42007";".85";"";1;"01";"T";"*";49;;"10283/2012/42";"GFT20";"42007";78
"42007";".85";"";3;"01";"T";"*";8;;"10283/2012/42";"GFT20";"42007";78
"42007";".87/1";"";1;"01";"T";"";16;;"10283/2012/42";"GFT20";"42007";77
"42007";".87/1";"";1;"02";"T";"";3;;"10283/2012/42";"GFT20";"42007";77
"42007";".87/2";"";1;"02";"";"";11;;"150/2021/42";"GFT20";"42007";78
"42007";".88";"";1;"01";"T";"*";56;;"298/2018/42";"GFT9";"42007";117
"42007";".88";"";1;"02";"T";"*";10;;"298/2018/42";"GFT9";"42007";117
"42007";".89";"";1;"01";"T";"*";84;;"298/2018/42";"GFT9";"42007";118
"42007";".89";"";1;"02";"T";"*";21;;"298/2018/42";"GFT9";"42007";118
"42007";".90";"";1;"01";"T";"*";163;;"10283/2012/42";"GFT20";"42007";119
"42007";".90";"";1;"02";"T";"*";22;;"10283/2012/42";"GFT20";"42007";119
"42007";".92";"";1;"01";"T";"";57;;"150/2021/42";"GFT20";"42007";77
"42007";".92";"";1;"02";"T";"";15;;"150/2021/42";"GFT20";"42007";77
"42007";".92";"";3;"01";"T";"";36;;"150/2021/42";"GFT20";"42007";77
"42007";".94";"";1;"01";"";"*";89;;"10283/2012/42";"GFT20";"42007";208
"42007";".95";"";1;"01";"";"*";87;;"10283/2012/42";"GFT20";"42007";208
"42007";".96";"";1;"01";"";"*";566;;"10283/2012/42";"GFT20";"42007";208
"42007";".97";"";1;"01";"";"";105;;"10283/2012/42";"GFT20";"42007";52
"42007";".98/3";"";1;"01";"T";"*";46;;"10283/2012/42";"GFT20";"42007";119
"42007";".98/3";"";1;"02";"T";"*";22;;"10283/2012/42";"GFT20";"42007";119
"42007";".100";"";1;"01";"T";"*";652;;"150/2021/42";"GFT20";"42007";122
"42007";".100";"";1;"02";"T";"*";13;;"150/2021/42";"GFT20";"42007";122
"42007";".100";"";8;"05";"T";"*";483;;"150/2021/42";"GFT20";"42007";122
"42007";".106";"";1;"01";"T";"";90;;"10283/2012/42";"GFT20";"42007";53
"42007";".106";"";1;"02";"T";"";5;;"10283/2012/42";"GFT20";"42007";53
"42007";".107";"";1;"01";"T";"";163;;"10283/2012/42";"GFT20";"42007";51
"42007";".107";"";1;"02";"T";"";49;;"10283/2012/42";"GFT20";"42007";51
"42007";".108";"";1;"01";"T";"";146;;"10283/2012/42";"GFT20";"42007";55
"42007";".108";"";1;"02";"T";"";43;;"10283/2012/42";"GFT20";"42007";55
"42007";".109/1";"";1;"01";"";"";90;;"10283/2012/42";"GFT20";"42007";491
"42007";".109/2";"";1;"01";"";"";8;;"10283/2012/42";"GFT20";"42007";56
"42007";".110";"";1;"01";"T";"";150;;"10283/2012/42";"GFT20";"42007";56
"42007";".110";"";1;"02";"T";"";95;;"10283/2012/42";"GFT20";"42007";56
"42007";".112";"";1;"01";"T";"";124;;"10283/2012/42";"GFT20";"42007";50
"42007";".112";"";1;"02";"T";"";108;;"10283/2012/42";"GFT20";"42007";50
"42007";".113";"";1;"01";"T";"";165;;"10283/2012/42";"GFT20";"42007";484
"42007";".113";"";3;"01";"T";"";39;;"10283/2012/42";"GFT20";"42007";484
"42007";".114";"";1;"01";"T";"";76;;"10283/2012/42";"GFT20";"42007";49
"42007";".114";"";1;"02";"T";"";24;;"10283/2012/42";"GFT20";"42007";49
"42007";".115";"";1;"01";"";"";30;;"10283/2012/42";"GFT20";"42007";49
"42007";".116";"";1;"01";"T";"";167;;"10283/2012/42";"GFT20";"42007";48
"42007";".116";"";1;"02";"T";"";108;;"10283/2012/42";"GFT20";"42007";48
"42007";".117";"";1;"01";"T";"*";105;;"10283/2012/42";"GFT20";"42007";357
"42007";".117";"";1;"02";"T";"*";4;;"10283/2012/42";"GFT20";"42007";357
"42007";".118/1";"";1;"01";"T";"";114;;"10283/2012/42";"GFT20";"42007";62
"42007";".118/1";"";1;"02";"T";"";18;;"10283/2012/42";"GFT20";"42007";62
"42007";".119/1";"";1;"01";"T";"*";61;;"10283/2012/42";"GFT20";"42007";203
"42007";".119/1";"";1;"02";"T";"*";7;;"10283/2012/42";"GFT20";"42007";203
"42007";".120";"";1;"01";"T";"*";121;;"10283/2012/42";"GFT20";"42007";203
"42007";".120";"";1;"02";"T";"*";15;;"10283/2012/42";"GFT20";"42007";203
"42007";".121";"";1;"01";"T";"*";60;;"10283/2012/42";"GFT20";"42007";60
"42007";".121";"";1;"02";"T";"*";10;;"10283/2012/42";"GFT20";"42007";60
"42007";".122";"";1;"01";"T";"";76;;"10283/2012/42";"GFT20";"42007";59
"42007";".122";"";1;"02";"T";"";12;;"10283/2012/42";"GFT20";"42007";59
"42007";".123";"";1;"01";"T";"*";97;;"10283/2012/42";"GFT20";"42007";57
"42007";".123";"";1;"02";"T";"*";11;;"10283/2012/42";"GFT20";"42007";57
"42007";".124/1";"";1;"01";"T";"";74;;"1061/2014/42";"GFT9";"42007";204
"42007";".124/1";"";1;"02";"T";"";3;;"1061/2014/42";"GFT9";"42007";204
"42007";".124/2";"";1;"01";"";"";210;;"1061/2014/42";"GFT9";"42007";76
"42007";".125";"";1;"01";"";"";176;;"10283/2012/42";"GFT20";"42007";74
"42007";".127";"";1;"01";"";"";388;;"10283/2012/42";"GFT20";"42007";124
"42007";".128";"";1;"01";"T";"";19;;"10283/2012/42";"GFT20";"42007";547
"42007";".128";"";1;"02";"T";"";6;;"10283/2012/42";"GFT20";"42007";547
"42007";".129";"";1;"01";"";"";17;;"10283/2012/42";"GFT20";"42007";519
"42007";".130";"";1;"01";"T";"";578;;"10283/2012/42";"GFT20";"42007";125
"42007";".130";"";1;"02";"T";"";13;;"10283/2012/42";"GFT20";"42007";125
"42007";".131/1";"";1;"01";"T";"";358;;"10283/2012/42";"GFT20";"42007";126
"42007";".131/1";"";1;"02";"T";"";29;;"10283/2012/42";"GFT20";"42007";126
"42007";".131/2";"";1;"02";"";"";24;;"10283/2012/42";"GFT20";"42007";148
"42007";".132";"";1;"01";"T";"";307;;"10283/2012/42";"GFT20";"42007";128
"42007";".132";"";1;"02";"T";"";80;;"10283/2012/42";"GFT20";"42007";128
"42007";".133";"";1;"01";"T";"";416;;"10283/2012/42";"GFT20";"42007";129
"42007";".133";"";1;"02";"T";"";11;;"10283/2012/42";"GFT20";"42007";129
"42007";".134";"";1;"01";"T";"*";185;;"10283/2012/42";"GFT20";"42007";416
"42007";".134";"";1;"02";"T";"*";73;;"10283/2012/42";"GFT20";"42007";416
"42007";".135";"";1;"01";"";"";101;;"10283/2012/42";"GFT20";"42007";131
"42007";".136";"";1;"01";"T";"*";78;;"10283/2012/42";"GFT20";"42007";447
"42007";".136";"";1;"02";"T";"*";10;;"10283/2012/42";"GFT20";"42007";447
"42007";".137";"";1;"01";"T";"";69;;"10283/2012/42";"GFT20";"42007";132
"42007";".137";"";1;"02";"T";"";45;;"10283/2012/42";"GFT20";"42007";132
"42007";".138";"";1;"01";"";"";86;;"10283/2012/42";"GFT20";"42007";133
"42007";".139";"";1;"01";"";"";227;;"10283/2012/42";"GFT20";"42007";416
"42007";".140";"";1;"01";"";"";49;;"10283/2012/42";"GFT20";"42007";70
"42007";".142";"";1;"01";"T";"*";393;;"10283/2012/42";"GFT20";"42007";416
"42007";".142";"";3;"01";"T";"*";30;;"10283/2012/42";"GFT20";"42007";416
"42007";".143";"";1;"01";"";"*";175;;"10283/2012/42";"GFT20";"42007";215
"42007";".145";"";1;"01";"";"";151;;"10283/2012/42";"GFT20";"42007";69
"42007";".146";"";1;"01";"T";"";139;;"10283/2012/42";"GFT20";"42007";70
"42007";".146";"";1;"02";"T";"";11;;"10283/2012/42";"GFT20";"42007";70
"42007";".148";"";1;"01";"T";"";690;;"10283/2012/42";"GFT20";"42007";73
"42007";".148";"";1;"02";"T";"";19;;"10283/2012/42";"GFT20";"42007";73
"42007";".148";"";3;"01";"T";"";351;;"10283/2012/42";"GFT20";"42007";73
"42007";".150";"";1;"01";"";"*";24;;"10283/2012/42";"GFT20";"42007";600
"42007";".151";"";1;"01";"T";"";91;;"10283/2012/42";"GFT20";"42007";65
"42007";".151";"";1;"02";"T";"";12;;"10283/2012/42";"GFT20";"42007";65
"42007";".152";"";1;"01";"T";"";115;;"10283/2012/42";"GFT20";"42007";66
"42007";".152";"";1;"02";"T";"";15;;"10283/2012/42";"GFT20";"42007";66
"42007";".153";"";1;"01";"";"*";140;;"10283/2012/42";"GFT20";"42007";67
"42007";".154";"";1;"01";"T";"*";127;;"10283/2012/42";"GFT20";"42007";68
"42007";".154";"";1;"02";"T";"*";14;;"10283/2012/42";"GFT20";"42007";68
"42007";".155";"";1;"01";"T";"";200;;"10283/2012/42";"GFT20";"42007";47
"42007";".155";"";1;"02";"T";"";27;;"10283/2012/42";"GFT20";"42007";47
"42007";".157/1";"";1;"01";"";"";126;;"10283/2012/42";"GFT20";"42007";38
"42007";".157/2";"";1;"01";"T";"";80;;"10283/2012/42";"GFT20";"42007";40
"42007";".157/2";"";1;"02";"T";"";18;;"10283/2012/42";"GFT20";"42007";40
"42007";".157/3";"";1;"01";"";"";22;;"10283/2012/42";"GFT20";"42007";39
"42007";".158/1";"";1;"01";"";"";68;;"10283/2012/42";"GFT20";"42007";205
"42007";".158/2";"";1;"01";"";"";17;;"10283/2012/42";"GFT20";"42007";205
"42007";".159";"";1;"01";"T";"";156;;"10283/2012/42";"GFT20";"42007";43
"42007";".159";"";1;"02";"T";"";18;;"10283/2012/42";"GFT20";"42007";43
"42007";".159";"";3;"01";"T";"";80;;"10283/2012/42";"GFT20";"42007";43
"42007";".160";"";1;"01";"";"";140;;"10283/2012/42";"GFT20";"42007";44
"42007";".161";"";1;"01";"T";"";79;;"10283/2012/42";"GFT20";"42007";42
"42007";".161";"";1;"02";"T";"";17;;"10283/2012/42";"GFT20";"42007";42
"42007";".162/1";"";1;"01";"T";"";6;;"949/2016/42";"GFT9";"42007";283
"42007";".162/1";"";3;"01";"T";"";7;;"949/2016/42";"GFT9";"42007";283
"42007";".162/2";"";1;"01";"";"";149;;"949/2016/42";"GFT9";"42007";37
"42007";".164";"";1;"01";"T";"*";252;;"10283/2012/42";"GFT20";"42007";212
"42007";".164";"";1;"02";"T";"*";9;;"10283/2012/42";"GFT20";"42007";212
"42007";".165";"";1;"01";"T";"*";291;;"10283/2012/42";"GFT20";"42007";464
"42007";".165";"";1;"02";"T";"*";71;;"10283/2012/42";"GFT20";"42007";464
"42007";".166";"";1;"01";"T";"";28;;"10283/2012/42";"GFT20";"42007";35
"42007";".166";"";1;"02";"T";"";22;;"10283/2012/42";"GFT20";"42007";35
"42007";".167";"";1;"01";"";"";58;;"10283/2012/42";"GFT20";"42007";140
"42007";".168/1";"";1;"01";"T";"";142;;"10283/2012/42";"GFT20";"42007";141
"42007";".168/1";"";1;"02";"T";"";57;;"10283/2012/42";"GFT20";"42007";141
"42007";".168/2";"";1;"01";"";"";50;;"10283/2012/42";"GFT20";"42007";141
"42007";".169";"";1;"01";"T";"*";163;;"10283/2012/42";"GFT20";"42007";207
"42007";".169";"";1;"02";"T";"*";6;;"10283/2012/42";"GFT20";"42007";207
"42007";".170/1";"";1;"01";"T";"";61;;"10283/2012/42";"GFT20";"42007";133
"42007";".170/1";"";1;"02";"T";"";11;;"10283/2012/42";"GFT20";"42007";133
"42007";".170/2";"";1;"01";"";"";34;;"10283/2012/42";"GFT20";"42007";132
"42007";".170/3";"";1;"01";"";"";14;;"10283/2012/42";"GFT20";"42007";447
"42007";".170/4";"";1;"01";"";"";13;;"10283/2012/42";"GFT20";"42007";132
"42007";".170/5";"";1;"01";"";"";13;;"10283/2012/42";"GFT20";"42007";47
"42007";".170/7";"";1;"01";"";"";36;;"10283/2012/42";"GFT20";"42007";133
"42007";".170/8";"";1;"01";"";"*";23;;"10283/2012/42";"GFT20";"42007";133
"42007";".170/9";"";1;"01";"";"";29;;"10283/2012/42";"GFT20";"42007";591
"42007";".170/10";"";1;"01";"";"*";21;;"10283/2012/42";"GFT20";"42007";207
"42007";".170/11";"";1;"01";"";"";58;;"10283/2012/42";"GFT20";"42007";539
"42007";".170/12";"";1;"01";"T";"*";349;;"10283/2012/42";"GFT20";"42007";485
"42007";".170/12";"";1;"02";"T";"*";6;;"10283/2012/42";"GFT20";"42007";485
"42007";".170/13";"";1;"01";"";"*";32;;"10283/2012/42";"GFT20";"42007";131
"42007";".171/3";"";1;"01";"T";"*";231;;"10283/2012/42";"GFT20";"42007";138
"42007";".171/3";"";1;"02";"T";"*";5;;"10283/2012/42";"GFT20";"42007";138
"42007";".172/3";"";1;"01";"";"*";23;;"10283/2012/42";"GFT20";"42007";582
"42007";".172/4";"";1;"01";"";"*";23;;"10283/2012/42";"GFT20";"42007";603
"42007";".172/5";"";1;"01";"T";"";15;;"10283/2012/42";"GFT20";"42007";31
"42007";".172/5";"";1;"02";"T";"";7;;"10283/2012/42";"GFT20";"42007";31
"42007";".172/6";"";1;"01";"T";"";21;;"10283/2012/42";"GFT20";"42007";50
"42007";".172/6";"";1;"02";"T";"";5;;"10283/2012/42";"GFT20";"42007";50
"42007";".172/7";"";1;"01";"T";"";34;;"10283/2012/42";"GFT20";"42007";43
"42007";".172/7";"";1;"02";"T";"";7;;"10283/2012/42";"GFT20";"42007";43
"42007";".172/8";"";1;"01";"";"";46;;"10283/2012/42";"GFT20";"42007";55
"42007";".172/10";"";1;"01";"";"";32;;"10283/2012/42";"GFT20";"42007";55
"42007";".172/11";"";1;"01";"";"";25;;"10283/2012/42";"GFT20";"42007";43
"42007";".172/13";"";1;"01";"T";"";79;;"10283/2012/42";"GFT20";"42007";297
"42007";".172/13";"";1;"02";"T";"";6;;"10283/2012/42";"GFT20";"42007";297
"42007";".172/14";"";1;"01";"";"";47;;"10283/2012/42";"GFT20";"42007";217
"42007";".172/15";"";1;"01";"";"";22;;"10283/2012/42";"GFT20";"42007";58
"42007";".172/16";"";1;"01";"";"*";52;;"10283/2012/42";"GFT20";"42007";127
"42007";".172/18";"";1;"01";"";"*";53;;"10283/2012/42";"GFT20";"42007";539
"42007";".172/19";"";1;"01";"";"*";53;;"10283/2012/42";"GFT20";"42007";142
"42007";".172/22";"";1;"01";"";"*";90;;"10283/2012/42";"GFT20";"42007";539
"42007";".172/23";"";1;"01";"";"*";53;;"10283/2012/42";"GFT20";"42007";539
"42007";".172/24";"";1;"01";"";"";29;;"10283/2012/42";"GFT20";"42007";539
"42007";".172/25";"";1;"01";"";"*";18;;"10283/2012/42";"GFT20";"42007";126
"42007";".176";"G";1;"01";"";"*";50;;"179/2022/42";"GFT13";"42007";144
"42007";".177/1";"";1;"01";"T";"";67;;"10283/2012/42";"GFT20";"42007";143
"42007";".177/1";"";1;"02";"T";"";22;;"10283/2012/42";"GFT20";"42007";143
"42007";".177/2";"";1;"01";"T";"";91;;"10283/2012/42";"GFT20";"42007";154
"42007";".177/2";"";3;"01";"T";"";59;;"10283/2012/42";"GFT20";"42007";154
"42007";".177/3";"";1;"01";"";"";37;;"227/2021/42";"GFT9";"42007";145
"42007";".178/1";"";1;"01";"";"";65;;"10283/2012/42";"GFT20";"42007";146
"42007";".179";"";1;"01";"T";"*";123;;"949/2016/42";"GFT9";"42007";35
"42007";".179";"";1;"02";"T";"*";34;;"949/2016/42";"GFT9";"42007";35
"42007";".180";"";1;"01";"T";"";91;;"10283/2012/42";"GFT20";"42007";32
"42007";".180";"";3;"01";"T";"";129;;"10283/2012/42";"GFT20";"42007";32
"42007";".182";"";1;"01";"T";"";153;;"150/2021/42";"GFT20";"42007";29
"42007";".182";"";1;"02";"T";"";105;;"150/2021/42";"GFT20";"42007";29
"42007";".183/1";"";1;"01";"T";"*";157;;"10283/2012/42";"GFT20";"42007";31
"42007";".183/1";"";1;"02";"T";"*";17;;"10283/2012/42";"GFT20";"42007";31
"42007";".184";"";1;"01";"";"";90;;"10283/2012/42";"GFT20";"42007";28
"42007";".185";"G";1;"01";"T";"*";521;;"638/2020/42";"GFT16";"42007";148
"42007";".185";"G";1;"02";"T";"*";31;;"638/2020/42";"GFT16";"42007";148
"42007";".190";"";1;"01";"T";"";106;;"10283/2012/42";"GFT20";"42007";148
"42007";".190";"";1;"02";"T";"";1;;"10283/2012/42";"GFT20";"42007";148
"42007";".191";"";1;"01";"T";"*";57;;"10283/2012/42";"GFT20";"42007";159
"42007";".191";"";1;"02";"T";"*";3;;"10283/2012/42";"GFT20";"42007";159
"42007";".192";"";1;"01";"T";"*";49;;"10283/2012/42";"GFT20";"42007";151
"42007";".192";"";1;"02";"T";"*";6;;"10283/2012/42";"GFT20";"42007";151
"42007";".193";"";1;"01";"";"";107;;"10283/2012/42";"GFT20";"42007";149
