KG-NR;GST-NR;G;BA;NU;TIND;IND;FLAECHE;EMZ;GFN;GFT;KG-EZ;EZ #01.04.2023#
"42016";".61";"G";1;"01";"";"*";126;;"10303/2012/42";"GFT20";"42016";507
"42016";".63";"";1;"01";"";"";285;;"215/2014/42";"GFT20";"42016";47
"42016";".64";"";1;"01";"";"";73;;"10303/2012/42";"GFT20";"42016";45
"42016";".65";"";1;"01";"";"";47;;"10303/2012/42";"GFT20";"42016";45
"42016";".66";"";1;"01";"";"*";128;;"10303/2012/42";"GFT20";"42016";46
"42016";".70/1";"";1;"01";"";"";173;;"10303/2012/42";"GFT20";"42016";88
"42016";".74";"";1;"01";"";"";108;;"10303/2012/42";"GFT20";"42016";113
"42016";".75";"";1;"01";"";"*";64;;"10303/2012/42";"GFT20";"42016";113
"42016";".78";"";1;"01";"";"";99;;"402/2015/42";"GFT9";"42016";43
"42016";".80";"";1;"01";"";"";234;;"402/2015/42";"GFT9";"42016";43
"42016";".82/1";"";1;"01";"";"";139;;"10303/2012/42";"GFT20";"42016";44
"42016";".82/2";"";1;"01";"";"";116;;"10303/2012/42";"GFT20";"42016";44
"42016";".84/1";"";1;"01";"";"";86;;"10303/2012/42";"GFT20";"42016";41
"42016";".84/3";"";1;"01";"";"";114;;"10303/2012/42";"GFT20";"42016";126
"42016";".85";"";1;"01";"";"";79;;"10303/2012/42";"GFT20";"42016";41
"42016";".88/1";"";1;"01";"";"";50;;"10303/2012/42";"GFT20";"42016";82
"42016";".88/2";"";1;"01";"";"";52;;"10303/2012/42";"GFT20";"42016";258
"42016";".88/3";"";1;"01";"";"";15;;"10303/2012/42";"GFT20";"42016";82
"42016";".89/1";"";1;"01";"";"";112;;"10303/2012/42";"GFT20";"42016";82
"42016";".89/2";"";3;"01";"";"";16;;"494/2022/42";"GFT20";"42016";82
"42016";".90/1";"";1;"01";"";"";52;;"10303/2012/42";"GFT20";"42016";82
"42016";".91";"";1;"01";"T";"";73;;"10303/2012/42";"GFT20";"42016";242
"42016";".91";"";3;"01";"T";"";199;;"10303/2012/42";"GFT20";"42016";242
"42016";".93";"";1;"01";"";"*";106;;"10303/2012/42";"GFT20";"42016";242
"42016";".95/1";"";1;"01";"";"*";118;;"10303/2012/42";"GFT20";"42016";37
"42016";".95/2";"";1;"01";"";"";97;;"10303/2012/42";"GFT20";"42016";39
"42016";".95/3";"";1;"01";"";"";23;;"10303/2012/42";"GFT20";"42016";39
"42016";".98/3";"";1;"01";"";"*";275;;"215/2014/42";"GFT20";"42016";42
"42016";".100";"";1;"01";"";"*";139;;"10303/2012/42";"GFT20";"42016";35
"42016";".101";"";1;"01";"";"";115;;"10303/2012/42";"GFT20";"42016";35
"42016";".102";"";1;"01";"";"";168;;"10303/2012/42";"GFT20";"42016";33
"42016";".104/1";"";1;"01";"";"";79;;"10303/2012/42";"GFT20";"42016";32
"42016";".104/2";"G";1;"01";"";"*";229;;"10303/2012/42";"GFT20";"42016";109
"42016";".105";"";1;"01";"";"";144;;"10303/2012/42";"GFT20";"42016";27
"42016";".106";"";1;"01";"";"";102;;"10303/2012/42";"GFT20";"42016";29
"42016";".107";"";1;"01";"";"";51;;"10303/2012/42";"GFT20";"42016";29
"42016";".108";"";1;"01";"";"*";72;;"10303/2012/42";"GFT20";"42016";30
"42016";".109";"G";1;"01";"";"*";129;;"10303/2012/42";"GFT20";"42016";30
"42016";".111";"";1;"01";"";"*";58;;"10303/2012/42";"GFT20";"42016";27
"42016";".113/1";"";1;"01";"T";"";180;;"10303/2012/42";"GFT20";"42016";22
"42016";".113/1";"";1;"02";"T";"";73;;"10303/2012/42";"GFT20";"42016";22
"42016";".114/1";"G";1;"01";"";"*";127;;"10303/2012/42";"GFT20";"42016";28
"42016";".114/2";"G";1;"01";"";"*";50;;"10303/2012/42";"GFT20";"42016";28
"42016";".117";"";1;"01";"";"";110;;"10303/2012/42";"GFT20";"42016";505
"42016";".119";"";1;"01";"";"";48;;"10303/2012/42";"GFT20";"42016";93
"42016";".120/2";"";1;"01";"";"";139;;"10303/2012/42";"GFT20";"42016";93
"42016";".122";"";1;"01";"";"";93;;"10303/2012/42";"GFT20";"42016";103
"42016";".123";"";1;"01";"";"";56;;"10303/2012/42";"GFT20";"42016";103
"42016";".124";"";1;"01";"";"*";38;;"494/2022/42";"GFT20";"42016";22
"42016";".125";"";1;"01";"";"*";29;;"10303/2012/42";"GFT20";"42016";182
"42016";".126";"";1;"01";"";"";178;;"10303/2012/42";"GFT20";"42016";22
"42016";".127";"";1;"01";"T";"*";24;;"215/2014/42";"GFT20";"42016";25
"42016";".127";"";2;"01";"T";"*";7;;"215/2014/42";"GFT20";"42016";25
"42016";".128";"";1;"01";"";"";151;;"10303/2012/42";"GFT20";"42016";25
"42016";".129/1";"";1;"01";"";"*";113;;"10303/2012/42";"GFT20";"42016";25
"42016";".129/2";"";1;"01";"";"";36;;"10303/2012/42";"GFT20";"42016";25
"42016";".130";"";1;"01";"";"";117;;"10303/2012/42";"GFT20";"42016";21
"42016";".132/1";"";1;"01";"";"";118;;"10303/2012/42";"GFT20";"42016";20
"42016";".132/2";"";3;"01";"";"";58;;"494/2022/42";"GFT20";"42016";20
"42016";".133/2";"";1;"01";"";"";561;;"10303/2012/42";"GFT20";"42016";128
"42016";".134";"G";1;"01";"T";"*";130;;"10303/2012/42";"GFT20";"42016";19
"42016";".134";"G";1;"02";"T";"*";57;;"10303/2012/42";"GFT20";"42016";19
"42016";".135";"G";1;"01";"T";"*";20;;"10303/2012/42";"GFT20";"42016";19
"42016";".135";"G";3;"01";"T";"*";31;;"10303/2012/42";"GFT20";"42016";19
"42016";".137/1";"";1;"01";"";"";77;;"10303/2012/42";"GFT20";"42016";15
"42016";".137/2";"";1;"01";"";"";63;;"10303/2012/42";"GFT20";"42016";15
"42016";".138/1";"";1;"01";"";"";50;;"10303/2012/42";"GFT20";"42016";15
"42016";".139";"G";1;"01";"";"*";79;;"10303/2012/42";"GFT20";"42016";78
"42016";".140";"";1;"01";"";"*";111;;"10303/2012/42";"GFT20";"42016";543
"42016";".141";"";1;"01";"";"";108;;"10303/2012/42";"GFT20";"42016";13
"42016";".142";"";1;"01";"";"";162;;"10303/2012/42";"GFT20";"42016";11
"42016";".143";"";1;"01";"";"*";142;;"10303/2012/42";"GFT20";"42016";11
"42016";".146";"";1;"01";"T";"";143;;"295/2020/42";"GFT9";"42016";9
"42016";".146";"";3;"01";"T";"";91;;"295/2020/42";"GFT9";"42016";9
"42016";".148/1";"";1;"01";"";"";105;;"10303/2012/42";"GFT20";"42016";8
"42016";".148/2";"";3;"01";"";"";14;;"494/2022/42";"GFT20";"42016";8
"42016";".151/1";"";1;"01";"T";"";65;;"10303/2012/42";"GFT20";"42016";5
"42016";".151/1";"";3;"01";"T";"";39;;"10303/2012/42";"GFT20";"42016";5
"42016";".151/2";"";1;"01";"";"";85;;"10303/2012/42";"GFT20";"42016";7
"42016";".152";"";1;"01";"";"";191;;"10303/2012/42";"GFT20";"42016";5
"42016";".153/1";"";1;"01";"";"";33;;"10303/2012/42";"GFT20";"42016";601
"42016";".153/2";"";3;"01";"";"";13;;"494/2022/42";"GFT20";"42016";451
"42016";".153/3";"";1;"01";"";"*";206;;"10303/2012/42";"GFT20";"42016";123
"42016";".153/4";"";1;"01";"";"";19;;"10303/2012/42";"GFT20";"42016";14
"42016";".154";"";1;"01";"";"";147;;"10303/2012/42";"GFT20";"42016";601
"42016";".155";"";3;"01";"";"";108;;"494/2022/42";"GFT20";"42016";600
"42016";".156";"";3;"01";"";"*";20;;"494/2022/42";"GFT20";"42016";600
"42016";".161/1";"";1;"01";"T";"";149;;"10303/2012/42";"GFT20";"42016";102
"42016";".161/1";"";1;"02";"T";"";20;;"10303/2012/42";"GFT20";"42016";102
"42016";".161/2";"";1;"01";"T";"";22;;"10303/2012/42";"GFT20";"42016";413
"42016";".161/2";"";1;"02";"T";"";8;;"10303/2012/42";"GFT20";"42016";413
"42016";".161/3";"";1;"01";"T";"";23;;"10303/2012/42";"GFT20";"42016";146
"42016";".161/3";"";1;"02";"T";"";13;;"10303/2012/42";"GFT20";"42016";146
"42016";".161/4";"";1;"01";"T";"";28;;"10303/2012/42";"GFT20";"42016";147
"42016";".161/4";"";3;"01";"T";"";22;;"10303/2012/42";"GFT20";"42016";147
"42016";".161/5";"";1;"01";"T";"";21;;"10303/2012/42";"GFT20";"42016";248
"42016";".161/5";"";3;"01";"T";"";15;;"10303/2012/42";"GFT20";"42016";248
"42016";".161/6";"";3;"01";"T";"";10;;"10303/2012/42";"GFT20";"42016";149
"42016";".161/6";"";7;"02";"T";"";20;;"10303/2012/42";"GFT20";"42016";149
"42016";".161/7";"";3;"01";"T";"";9;;"10303/2012/42";"GFT20";"42016";150
"42016";".161/7";"";7;"02";"T";"";22;;"10303/2012/42";"GFT20";"42016";150
"42016";".161/8";"";1;"01";"T";"";24;;"10303/2012/42";"GFT20";"42016";19
"42016";".161/8";"";3;"01";"T";"";7;;"10303/2012/42";"GFT20";"42016";19
"42016";".161/9";"";1;"01";"T";"";29;;"10303/2012/42";"GFT20";"42016";182
"42016";".161/9";"";3;"01";"T";"";11;;"10303/2012/42";"GFT20";"42016";182
"42016";".161/10";"";3;"01";"";"";45;;"10303/2012/42";"GFT20";"42016";325
"42016";".161/11";"";3;"01";"";"";66;;"10303/2012/42";"GFT20";"42016";325
"42016";".161/13";"";1;"01";"T";"";65;;"10303/2012/42";"GFT20";"42016";325
"42016";".161/13";"";3;"01";"T";"";52;;"10303/2012/42";"GFT20";"42016";325
"42016";".165/1";"";1;"01";"";"";144;;"10303/2012/42";"GFT20";"42016";3
"42016";".165/2";"";8;"07";"";"";24;;"215/2014/42";"GFT20";"42016";3
"42016";".166";"";2;"01";"";"";26;4;"494/2022/42";"GFT20";"42016";157
"42016";".167";"";1;"01";"";"";18;;"10303/2012/42";"GFT20";"42016";396
"42016";".168";"";1;"01";"";"";13;;"10303/2012/42";"GFT20";"42016";451
"42016";".170";"";1;"01";"";"";15;;"10303/2012/42";"GFT20";"42016";131
"42016";".171";"";1;"01";"";"";32;;"10303/2012/42";"GFT20";"42016";451
"42016";".172/1";"";1;"01";"";"";72;;"10303/2012/42";"GFT20";"42016";3
"42016";".172/2";"";1;"01";"";"";72;;"10303/2012/42";"GFT20";"42016";451
"42016";".173";"";1;"01";"";"";43;;"10303/2012/42";"GFT20";"42016";586
"42016";".174/1";"";1;"01";"";"";86;;"10303/2012/42";"GFT20";"42016";586
"42016";".175";"";1;"01";"";"";136;;"10303/2012/42";"GFT20";"42016";129
"42016";".176";"";1;"01";"";"";70;;"10303/2012/42";"GFT20";"42016";130
"42016";".177/1";"";1;"01";"";"";25;;"10303/2012/42";"GFT20";"42016";130
"42016";".177/2";"";1;"01";"";"";17;;"10303/2012/42";"GFT20";"42016";451
"42016";".177/3";"";1;"01";"";"";29;;"10303/2012/42";"GFT20";"42016";451
"42016";".177/4";"";1;"01";"";"";31;;"10303/2012/42";"GFT20";"42016";129
"42016";".178";"";1;"01";"";"";112;;"10303/2012/42";"GFT20";"42016";130
"42016";".179";"";1;"01";"";"";150;;"10303/2012/42";"GFT20";"42016";129
"42016";".180/1";"";1;"01";"T";"";38;;"494/2022/42";"GFT20";"42016";132
"42016";".180/1";"";3;"01";"T";"";120;;"494/2022/42";"GFT20";"42016";132
"42016";".180/2";"";6;"01";"";"";47;;"494/2022/42";"GFT20";"42016";132
"42016";".181/1";"";1;"01";"";"";142;;"10303/2012/42";"GFT20";"42016";132
"42016";".181/2";"";1;"01";"";"";7;;"10303/2012/42";"GFT20";"42016";132
"42016";".183";"";1;"01";"";"*";123;;"10303/2012/42";"GFT20";"42016";135
"42016";".184";"";1;"01";"";"";210;;"10303/2012/42";"GFT20";"42016";136
"42016";".185/1";"";1;"01";"";"";165;;"10303/2012/42";"GFT20";"42016";136
"42016";".185/2";"";7;"02";"";"";108;;"494/2022/42";"GFT20";"42016";143
"42016";".189/1";"";1;"01";"";"";153;;"10303/2012/42";"GFT20";"42016";139
"42016";".189/2";"";1;"01";"";"";124;;"10303/2012/42";"GFT20";"42016";139
"42016";".190";"";1;"01";"";"";96;;"10303/2012/42";"GFT20";"42016";139
"42016";".191/1";"";1;"01";"";"";55;;"10303/2012/42";"GFT20";"42016";133
"42016";".191/2";"";1;"01";"";"";22;;"10303/2012/42";"GFT20";"42016";167
"42016";".191/3";"";2;"01";"";"";36;;"494/2022/42";"GFT20";"42016";167
"42016";".191/4";"";1;"01";"";"";27;;"10303/2012/42";"GFT20";"42016";169
"42016";".192/1";"";1;"01";"";"";40;;"10303/2012/42";"GFT20";"42016";107
"42016";".192/3";"";1;"01";"T";"";798;;"10303/2012/42";"GFT20";"42016";107
"42016";".192/3";"";3;"01";"T";"";604;;"10303/2012/42";"GFT20";"42016";107
"42016";".192/6";"";1;"01";"";"";82;;"10303/2012/42";"GFT20";"42016";558
"42016";".192/7";"";8;"04";"";"";343;;"215/2014/42";"GFT20";"42016";558
"42016";".192/8";"";1;"01";"";"";156;;"10303/2012/42";"GFT20";"42016";558
"42016";".192/10";"";1;"01";"";"";271;;"10303/2012/42";"GFT20";"42016";558
"42016";".192/12";"";8;"02";"";"";47;;"215/2014/42";"GFT20";"42016";558
"42016";".192/14";"";1;"01";"";"";263;;"240/2021/42";"GFT25";"42016";174
"42016";".192/15";"G";3;"01";"";"*";41;;"320/2019/42";"GFT14";"42016";174
"42016";".192/16";"";1;"01";"";"";36;;"10303/2012/42";"GFT20";"42016";274
"42016";".192/17";"";1;"01";"";"";43;;"10303/2012/42";"GFT20";"42016";124
"42016";".192/18";"";1;"01";"";"";158;;"10303/2012/42";"GFT20";"42016";124
"42016";".192/23";"";5;"01";"";"";53;;"494/2022/42";"GFT20";"42016";451
"42016";".192/31";"";5;"01";"";"";45;;"494/2022/42";"GFT20";"42016";451
"42016";".192/32";"";1;"01";"";"";39;;"10303/2012/42";"GFT20";"42016";451
"42016";".192/47";"";5;"01";"";"";336;;"494/2022/42";"GFT20";"42016";451
"42016";".192/48";"";1;"01";"";"";72;;"10303/2012/42";"GFT20";"42016";451
"42016";".192/58";"";8;"10";"";"";90;;"494/2022/42";"GFT20";"42016";451
"42016";".192/58";"";9;"03";"R";"";90;;"494/2022/42";"GFT20";"42016";451
"42016";".192/63";"";1;"01";"";"";72;;"10303/2012/42";"GFT20";"42016";451
"42016";".192/66";"";5;"01";"";"";147;;"943/2013/42";"GFT20";"42016";451
"42016";".192/67";"";5;"01";"";"";115;;"943/2013/42";"GFT20";"42016";451
"42016";".192/69";"";1;"01";"";"";91;;"10303/2012/42";"GFT20";"42016";451
"42016";".192/75";"";1;"01";"";"";178;;"10303/2012/42";"GFT20";"42016";451
"42016";".192/78";"";5;"01";"";"";47;;"494/2022/42";"GFT20";"42016";451
"42016";".193";"";1;"01";"";"";108;;"10303/2012/42";"GFT20";"42016";107
"42016";".194";"";1;"01";"";"";88;;"10303/2012/42";"GFT20";"42016";558
"42016";".195";"G";1;"01";"";"*";71;;"10303/2012/42";"GFT20";"42016";255
"42016";".196";"";2;"01";"";"";53;;"494/2022/42";"GFT20";"42016";161
"42016";".199";"";1;"01";"";"";80;;"10303/2012/42";"GFT20";"42016";190
"42016";".200";"";1;"01";"";"";131;;"10303/2012/42";"GFT20";"42016";188
"42016";".201";"";1;"01";"";"";141;;"215/2014/42";"GFT20";"42016";186
"42016";".202";"";1;"01";"";"";90;;"10303/2012/42";"GFT20";"42016";191
"42016";".205";"";1;"01";"";"*";264;;"772/2019/42";"GFT44";"42016";609
"42016";".206";"";1;"01";"";"";100;;"10303/2012/42";"GFT20";"42016";193
"42016";".207";"";1;"01";"";"";140;;"10303/2012/42";"GFT20";"42016";195
"42016";".208";"";1;"01";"";"";169;;"10303/2012/42";"GFT20";"42016";194
"42016";".209";"";1;"01";"";"";103;;"10303/2012/42";"GFT20";"42016";46
"42016";".211";"";1;"01";"";"*";145;;"419/2019/42";"GFT44";"42016";196
"42016";".212";"";1;"01";"";"*";89;;"10303/2012/42";"GFT20";"42016";64
"42016";".213";"G";1;"01";"";"*";78;;"10303/2012/42";"GFT20";"42016";503
"42016";".214";"";1;"01";"";"";108;;"10303/2012/42";"GFT20";"42016";197
"42016";".215";"";1;"01";"";"";117;;"10303/2012/42";"GFT20";"42016";198
"42016";".216";"";1;"01";"";"";57;;"297/2020/42";"GFT9";"42016";198
"42016";".217";"";1;"01";"";"*";80;;"10303/2012/42";"GFT20";"42016";173
"42016";".222";"";1;"01";"";"";49;;"10303/2012/42";"GFT20";"42016";190
"42016";".223";"";1;"01";"";"";36;;"10303/2012/42";"GFT20";"42016";46
"42016";".224";"";1;"01";"";"";105;;"10303/2012/42";"GFT20";"42016";195
"42016";".225";"";1;"01";"";"";114;;"10303/2012/42";"GFT20";"42016";200
"42016";".227";"";1;"01";"T";"*";45;;"10303/2012/42";"GFT20";"42016";64
"42016";".227";"";1;"02";"T";"*";10;;"10303/2012/42";"GFT20";"42016";64
"42016";".228";"";1;"01";"";"";83;;"10303/2012/42";"GFT20";"42016";209
"42016";".229";"";1;"01";"";"*";112;;"10303/2012/42";"GFT20";"42016";74
"42016";".230";"";1;"01";"";"";101;;"10303/2012/42";"GFT20";"42016";204
"42016";".231";"";1;"01";"T";"";78;;"10303/2012/42";"GFT20";"42016";298
"42016";".231";"";1;"02";"T";"";21;;"10303/2012/42";"GFT20";"42016";298
"42016";".232";"";1;"01";"";"";130;;"10303/2012/42";"GFT20";"42016";202
"42016";".233";"";1;"01";"T";"";18;;"10303/2012/42";"GFT20";"42016";413
"42016";".233";"";1;"02";"T";"";5;;"10303/2012/42";"GFT20";"42016";413
"42016";".234";"";1;"01";"T";"*";71;;"716/2018/42";"GFT1";"42016";289
"42016";".234";"";1;"02";"T";"*";69;;"716/2018/42";"GFT1";"42016";289
"42016";".235";"";1;"01";"";"";134;;"10303/2012/42";"GFT20";"42016";236
"42016";".236";"";1;"01";"";"";308;;"10303/2012/42";"GFT20";"42016";214
"42016";".238";"";1;"01";"";"";197;;"10303/2012/42";"GFT20";"42016";215
"42016";".239";"";1;"01";"";"";174;;"10303/2012/42";"GFT20";"42016";211
"42016";".240";"";1;"01";"T";"";21;;"10303/2012/42";"GFT20";"42016";109
"42016";".240";"";3;"01";"T";"";35;;"10303/2012/42";"GFT20";"42016";109
"42016";".241";"";1;"01";"";"";72;;"10303/2012/42";"GFT20";"42016";219
"42016";".243";"";1;"01";"";"";25;;"234/2019/42";"GFT9";"42016";196
"42016";".244";"";1;"01";"";"";87;;"10303/2012/42";"GFT20";"42016";235
"42016";".247";"";1;"01";"";"";95;;"10303/2012/42";"GFT20";"42016";225
"42016";".248";"";1;"01";"";"";284;;"10303/2012/42";"GFT20";"42016";385
"42016";".249";"";1;"01";"";"";66;;"10303/2012/42";"GFT20";"42016";231
"42016";".250";"G";1;"01";"";"*";100;;"949/2014/42";"GFT16";"42016";220
"42016";".257";"";1;"01";"";"";331;;"10303/2012/42";"GFT20";"42016";463
"42016";".259";"";1;"01";"";"";103;;"10303/2012/42";"GFT20";"42016";228
"42016";".260";"";1;"01";"";"";28;;"10303/2012/42";"GFT20";"42016";228
"42016";".261";"";1;"01";"";"";85;;"10303/2012/42";"GFT20";"42016";241
"42016";".262";"";1;"01";"";"";98;;"10303/2012/42";"GFT20";"42016";223
"42016";".263";"";1;"01";"";"";42;;"10303/2012/42";"GFT20";"42016";223
"42016";".264";"";1;"01";"";"";125;;"10303/2012/42";"GFT20";"42016";237
"42016";".265";"";1;"01";"";"";79;;"10303/2012/42";"GFT20";"42016";138
"42016";".266";"";1;"01";"";"";44;;"10303/2012/42";"GFT20";"42016";138
"42016";".267";"";1;"01";"";"";114;;"10303/2012/42";"GFT20";"42016";33
"42016";".268";"";1;"01";"";"";24;;"10303/2012/42";"GFT20";"42016";33
"42016";".269";"G";1;"01";"";"*";68;;"10303/2012/42";"GFT20";"42016";453
"42016";".270";"";1;"01";"";"";80;;"10303/2012/42";"GFT20";"42016";233
"42016";".271";"";1;"01";"";"";117;;"10303/2012/42";"GFT20";"42016";333
"42016";".273";"";1;"01";"";"*";45;;"10303/2012/42";"GFT20";"42016";135
"42016";".274";"";1;"01";"T";"";42;;"10303/2012/42";"GFT20";"42016";413
"42016";".274";"";1;"02";"T";"";14;;"10303/2012/42";"GFT20";"42016";413
"42016";".275";"";1;"01";"T";"*";182;;"839/2019/42";"GFT1";"42016";607
"42016";".275";"";8;"05";"T";"*";502;;"839/2019/42";"GFT1";"42016";607
"42016";".277";"";1;"01";"";"";193;;"838/2019/42";"GFT10";"42016";253
"42016";".287";"";1;"02";"";"";19;;"494/2022/42";"GFT20";"42016";290
"42016";".290";"";1;"01";"";"";132;;"10303/2012/42";"GFT20";"42016";250
"42016";".292";"";1;"01";"";"";656;;"10303/2012/42";"GFT20";"42016";71
"42016";".293";"";1;"01";"";"";122;;"10303/2012/42";"GFT20";"42016";451
"42016";".295";"";1;"01";"";"";168;;"10303/2012/42";"GFT20";"42016";462
"42016";".296";"";1;"01";"";"";169;;"10303/2012/42";"GFT20";"42016";462
"42016";".297";"";1;"01";"";"";22;;"10303/2012/42";"GFT20";"42016";462
"42016";".298";"";1;"01";"";"";134;;"10303/2012/42";"GFT20";"42016";462
"42016";".299";"";1;"01";"";"";39;;"10303/2012/42";"GFT20";"42016";462
"42016";".300";"";1;"01";"";"";67;;"10303/2012/42";"GFT20";"42016";462
"42016";".301";"";1;"01";"";"";159;;"10303/2012/42";"GFT20";"42016";462
"42016";".302";"";1;"01";"";"";51;;"10303/2012/42";"GFT20";"42016";462
"42016";".303";"";1;"01";"";"";19;;"10303/2012/42";"GFT20";"42016";462
"42016";".304";"";1;"01";"";"";221;;"10303/2012/42";"GFT20";"42016";462
"42016";".305";"";1;"01";"";"";79;;"10303/2012/42";"GFT20";"42016";462
"42016";".306";"";1;"01";"";"";166;;"10303/2012/42";"GFT20";"42016";462
"42016";".307";"";8;"10";"";"";86;;"494/2022/42";"GFT20";"42016";462
"42016";".308";"";1;"01";"T";"";229;;"215/2014/42";"GFT20";"42016";451
"42016";".308";"";8;"07";"T";"";10;;"215/2014/42";"GFT20";"42016";451
"42016";".309";"";1;"01";"";"";137;;"10303/2012/42";"GFT20";"42016";451
"42016";".310";"";1;"01";"";"";27;;"10303/2012/42";"GFT20";"42016";451
"42016";".311";"";1;"01";"";"";27;;"10303/2012/42";"GFT20";"42016";451
"42016";".312";"";1;"01";"";"";26;;"10303/2012/42";"GFT20";"42016";451
"42016";".313";"";1;"01";"";"";26;;"10303/2012/42";"GFT20";"42016";451
"42016";".314";"";1;"01";"";"";27;;"10303/2012/42";"GFT20";"42016";451
"42016";".315";"";1;"01";"";"";27;;"10303/2012/42";"GFT20";"42016";451
"42016";".316";"";1;"01";"";"";27;;"10303/2012/42";"GFT20";"42016";451
"42016";".317";"";1;"01";"";"";27;;"10303/2012/42";"GFT20";"42016";451
"42016";".319";"G";1;"01";"T";"*";709;;"215/2014/42";"GFT20";"42016";340
"42016";".319";"G";8;"05";"T";"*";624;;"215/2014/42";"GFT20";"42016";340
